aX,aY,aZ,gX,gY,gZ
0.534,0.014,0.819,-1.343,-1.709,-2.686
0.535,0.038,0.825,-0.854,-1.953,-3.296
0.539,0.052,0.839,0.366,-2.930,-5.310
0.088,-2.058,2.248,-16.724,-3.235,-41.382
0.050,-2.213,2.184,-22.888,19.775,-24.963
-0.016,-2.294,2.051,-17.212,34.546,-7.935
-0.081,-2.370,2.021,-1.099,31.677,4.395
-0.150,-2.420,2.091,24.353,18.127,15.503
-0.278,-2.473,2.186,50.049,6.042,25.635
-0.476,-2.601,2.274,69.702,3.723,34.912
-0.689,-2.763,2.406,75.073,11.963,47.180
-0.911,-2.902,2.502,63.965,35.400,68.604
-1.121,-2.942,2.412,40.405,76.355,98.511
-1.306,-2.755,2.090,17.944,120.361,133.911
-1.419,-2.392,1.639,5.188,152.954,169.800
-1.438,-1.998,1.281,0.549,166.504,198.059
-1.409,-1.537,0.944,6.897,168.091,219.360
-1.339,-1.088,0.611,22.339,162.048,234.131
-1.248,-0.656,0.378,38.940,148.621,243.164
-1.122,-0.246,0.249,55.481,131.165,249.023
-0.942,0.177,0.114,67.749,116.455,254.028
-0.723,0.594,0.085,72.083,101.746,257.629
-0.556,1.080,0.117,68.298,88.928,258.057
-0.374,1.534,0.126,60.608,81.848,250.977
-0.258,1.800,0.106,53.589,80.139,231.812
-0.208,1.832,0.008,45.044,83.069,201.721
-0.155,1.789,-0.145,41.931,80.383,170.349
-0.128,1.653,-0.192,46.082,63.599,140.320
-0.128,1.279,-0.044,50.720,40.039,109.314
-0.145,0.918,0.127,50.171,24.231,89.478
-0.148,0.750,0.289,43.823,17.151,86.304
-0.165,0.651,0.381,33.325,17.578,87.891
-0.133,0.479,0.461,21.667,22.156,89.539
-0.086,0.722,0.643,8.423,22.339,99.121
-0.004,0.693,0.771,-3.296,21.545,96.069
0.039,0.608,0.821,-7.751,24.658,90.881
0.066,0.771,0.675,-11.658,31.311,97.107
0.109,0.772,0.563,-11.963,30.029,92.346
0.183,0.680,0.552,-8.057,20.996,81.543
0.252,0.641,0.560,-5.432,14.343,76.294
0.285,0.628,0.551,-3.479,9.644,73.486
0.334,0.616,0.501,-3.357,7.263,69.946
0.362,0.612,0.525,-3.906,1.892,66.162
0.391,0.594,0.612,-5.249,-1.648,60.791
0.410,0.529,0.602,-5.737,0.671,52.795
0.459,0.518,0.615,-3.723,-1.099,47.241
0.502,0.546,0.689,1.343,-8.606,43.335
0.535,0.563,0.700,5.310,-11.108,37.659
0.553,0.492,0.657,5.188,-7.751,29.663
0.549,0.362,0.628,2.014,-5.310,21.545
0.557,0.287,0.583,-2.380,-4.089,18.005
0.566,0.222,0.564,-7.507,-3.662,16.296
0.565,0.141,0.576,-14.038,-3.113,14.771
0.556,0.064,0.577,-21.118,-1.160,14.221
0.526,0.014,0.550,-23.987,-0.549,14.771
0.508,0.021,0.564,-20.386,-4.578,15.625
0.495,0.025,0.628,-13.977,-12.146,15.381
0.486,-0.004,0.709,-9.216,-18.311,14.404
0.507,0.010,0.842,-6.165,-23.071,15.076
0.535,0.054,0.956,-2.991,-24.231,16.174
0.554,0.097,0.946,-1.831,-18.860,14.709
0.562,0.081,0.931,-2.502,-13.428,11.230
0.572,0.043,0.960,-4.272,-10.559,6.775
0.579,0.043,0.954,-5.066,-6.470,4.089
0.567,0.042,0.893,-6.104,-1.770,1.831
0.536,0.034,0.842,-7.141,1.160,-0.366
0.520,-0.028,0.827,-6.775,1.465,-2.808
0.500,-0.090,0.823,-5.310,0.854,-4.150
0.481,-0.096,0.798,-3.662,0.916,-2.502
0.479,-0.068,0.772,-0.732,-0.183,-0.366
0.477,-0.065,0.769,2.563,-2.930,0.305
0.473,-0.064,0.753,5.127,-5.249,0.183
0.480,-0.040,0.716,4.944,-6.836,1.038
0.504,-0.031,0.738,2.502,-8.545,1.160
0.529,-0.016,0.794,-1.404,-9.460,0.671
0.545,0.001,0.810,-4.395,-7.202,0.183
0.557,0.037,0.786,-7.812,-3.662,-0.122
0.552,0.044,0.752,-10.803,-1.587,-1.343
0.534,-0.005,0.762,-12.878,-1.160,-3.662
0.522,-0.051,0.778,-12.939,-1.404,-5.493
0.517,-0.053,0.753,-11.169,-2.136,-4.883
0.516,-0.048,0.776,-8.179,-5.615,-4.211
0.516,-0.047,0.832,-5.859,-9.888,-3.906
0.532,-0.032,0.860,-4.028,-10.498,-3.723
0.544,-0.009,0.896,-2.686,-10.132,-3.357
0.544,-0.007,0.911,-3.723,-8.057,-3.601
0.535,-0.021,0.893,-5.981,-4.456,-4.089
0.533,-0.022,0.845,-8.789,-1.892,-4.272
0.516,-0.021,0.855,-10.742,-1.709,-4.822
0.500,-0.073,0.881,-11.475,-1.038,-7.446
0.491,-0.132,0.861,-10.132,0.793,-9.155
0.484,-0.094,0.822,-7.446,-0.061,-6.287
0.487,-0.045,0.818,-3.479,-3.540,-4.456
0.500,-0.048,0.862,-1.221,-6.897,-6.165
0.499,-0.032,0.874,0.732,-7.568,-7.324
0.480,-0.048,0.855,2.014,-5.798,-9.033
0.457,-0.066,0.820,0.610,-3.906,-9.949
0.449,-0.081,0.783,-2.197,-2.625,-9.949
0.438,-0.102,0.791,-5.249,-1.831,-9.827
0.436,-0.118,0.789,-7.751,-0.427,-8.789
0.443,-0.099,0.768,-9.216,0.671,-6.714
0.435,-0.080,0.734,-10.254,0.732,-5.371
0.446,-0.095,0.742,-11.169,-0.793,-4.883
0.459,-0.078,0.767,-9.338,-3.174,-3.845
0.464,-0.024,0.781,-7.568,-4.517,-2.747
0.471,0.009,0.777,-6.775,-5.554,-3.601
0.482,0.032,0.786,-7.080,-6.714,-5.615
0.483,0.057,0.784,-9.216,-6.531,-7.324
0.469,0.034,0.744,-10.925,-5.310,-9.949
0.451,-0.025,0.729,-12.634,-4.578,-12.878
0.432,-0.077,0.732,-14.343,-4.578,-13.306
0.434,-0.084,0.746,-16.174,-4.883,-11.230
0.451,-0.039,0.764,-17.273,-5.493,-7.874
0.450,-0.012,0.749,-17.456,-4.517,-6.470
0.455,0.000,0.749,-17.456,-4.333,-6.714
0.455,0.006,0.745,-15.381,-5.371,-7.324
0.445,0.032,0.729,-13.550,-6.165,-7.874
0.437,0.026,0.739,-12.878,-7.202,-9.521
0.424,0.030,0.760,-12.878,-8.972,-12.146
0.410,0.013,0.764,-12.146,-10.742,-15.259
0.391,-0.025,0.782,-12.329,-12.573,-17.395
0.363,-0.061,0.799,-11.963,-13.855,-17.639
0.343,-0.114,0.846,-11.414,-14.648,-16.785
0.956,-1.081,2.225,-15.869,23.804,-0.305
0.962,-1.309,2.275,-20.020,29.297,7.446
0.916,-1.596,2.453,-33.386,31.311,19.531
0.861,-1.665,2.596,-50.842,38.696,37.170
0.820,-1.682,2.816,-67.749,47.241,52.734
0.778,-1.637,3.084,-77.576,55.054,62.622
0.705,-1.581,3.315,-75.867,66.284,67.932
0.576,-1.495,3.406,-62.622,82.397,69.519
0.365,-1.554,3.399,-41.748,102.234,68.237
0.129,-1.609,3.305,-17.578,121.582,69.214
-0.123,-1.639,3.013,6.042,143.372,76.355
-0.382,-1.684,2.486,24.109,164.551,87.585
-0.560,-1.438,1.997,35.400,176.270,108.643
-0.732,-1.121,1.607,38.452,180.237,127.686
-0.924,-0.946,1.105,32.959,190.186,137.085
-1.105,-0.727,0.631,22.400,195.984,146.545
-1.220,-0.396,0.385,12.451,191.711,154.358
-1.293,-0.123,0.137,8.118,188.416,156.128
-1.315,0.240,-0.040,15.137,181.824,157.410
-1.332,0.707,-0.209,33.630,169.800,157.837
-1.362,0.989,-0.638,53.833,166.199,149.841
-1.316,1.060,-0.947,67.261,153.931,134.033
-1.205,1.086,-1.038,70.068,131.104,122.986
-1.050,1.062,-1.030,64.575,109.375,113.342
-0.871,1.113,-0.876,57.312,89.111,104.004
-0.722,1.123,-0.774,48.523,74.402,94.727
-0.579,1.024,-0.568,37.170,61.462,82.458
-0.487,1.102,-0.244,25.208,49.500,77.393
-0.418,1.078,0.105,16.235,43.335,69.519
-0.417,0.935,0.356,12.207,43.213,56.885
-0.432,0.802,0.448,12.817,47.729,49.622
-0.421,0.667,0.460,17.029,49.316,48.035
-0.365,0.685,0.617,21.179,41.077,53.772
-0.287,0.700,0.676,27.710,36.316,57.556
-0.179,0.777,0.517,39.978,37.537,58.044
-0.067,0.778,0.432,51.880,33.325,54.199
0.040,0.706,0.436,56.824,25.391,48.889
0.144,0.690,0.459,57.434,19.470,46.265
0.185,0.707,0.329,52.795,19.592,45.715
0.209,0.685,0.268,42.480,17.944,42.358
0.237,0.622,0.374,28.320,12.207,37.415
0.240,0.552,0.444,14.343,10.681,32.593
0.238,0.488,0.507,4.333,10.803,29.175
0.247,0.387,0.596,-0.366,8.301,25.269
0.282,0.268,0.656,0.549,6.287,24.048
0.323,0.253,0.636,6.348,4.517,27.344
0.370,0.297,0.595,13.733,1.221,32.715
0.408,0.356,0.643,19.775,-4.517,36.438
0.439,0.414,0.662,24.841,-8.667,36.865
0.463,0.466,0.675,25.757,-10.193,34.363
0.483,0.504,0.714,21.790,-10.986,30.945
0.539,0.521,0.785,14.038,-10.559,26.428
0.579,0.553,0.889,5.066,-9.033,21.545
0.578,0.465,0.878,-0.305,-4.028,13.550
0.557,0.378,0.879,-3.052,0.488,8.362
0.513,0.199,0.901,-2.319,2.136,2.930
0.481,0.105,0.875,4.211,3.174,2.258
0.448,0.082,0.830,12.451,2.686,6.409
0.475,0.163,0.779,19.104,1.587,11.536
0.516,0.255,0.780,24.231,-1.831,13.733
0.530,0.285,0.795,24.536,-4.211,13.184
0.539,0.300,0.823,23.376,-4.700,12.756
0.563,0.337,0.825,20.691,-4.089,11.963
0.553,0.307,0.765,16.052,-0.916,8.179
0.555,0.255,0.725,10.437,1.892,3.174
0.515,0.169,0.726,7.019,1.526,0.183
0.473,0.030,0.744,4.456,0.427,-1.709
0.448,-0.019,0.737,1.343,0.671,1.953
0.446,0.033,0.669,0.977,1.038,8.484
0.472,0.140,0.702,2.075,-3.906,14.160
0.499,0.181,0.782,2.991,-9.399,15.198
0.552,0.312,0.783,2.319,-8.728,16.479
0.558,0.302,0.825,0.916,-8.972,13.672
0.576,0.283,0.880,0.916,-10.376,9.888
0.622,0.357,0.950,0.183,-9.766,8.728
0.621,0.377,0.950,-2.808,-5.127,4.700
0.583,0.267,0.880,-6.226,1.221,-2.869
0.537,0.178,0.842,-8.850,4.944,-7.385
0.491,0.076,0.808,-10.803,6.653,-8.667
0.457,-0.020,0.808,-11.353,5.676,-7.080
0.444,-0.019,0.829,-9.277,2.991,-2.197
0.436,0.026,0.814,-4.089,1.160,2.991
0.463,0.039,0.869,2.380,-2.319,5.371
0.491,0.190,0.880,6.104,-2.258,10.681
0.497,0.261,0.864,8.667,-1.343,9.827
0.490,0.308,0.822,10.803,-0.366,5.188
0.487,0.297,0.817,11.047,-0.610,0.244
0.473,0.280,0.803,6.165,0.488,-3.540
0.449,0.219,0.770,-2.502,3.601,-6.653
0.422,0.103,0.746,-11.108,7.080,-8.545
0.418,0.004,0.741,-14.465,7.690,-7.324
0.436,-0.006,0.734,-9.033,6.042,-3.845
0.476,0.072,0.730,-0.732,3.723,1.221
0.497,0.145,0.770,8.057,-0.916,3.540
0.493,0.199,0.763,13.489,-2.808,3.906
0.507,0.288,0.770,15.381,-3.540,4.456
0.520,0.352,0.811,12.939,-4.211,2.747
0.518,0.410,0.807,7.874,-2.930,-1.526
0.512,0.346,0.781,1.892,0.244,-8.728
0.507,0.263,0.781,-3.845,1.587,-15.015
0.477,0.207,0.748,-6.226,3.296,-17.944
0.472,0.131,0.681,-6.470,4.028,-19.836
0.446,0.112,0.709,-5.859,0.549,-19.104
0.429,0.092,0.708,-4.639,-1.221,-18.616
0.402,0.069,0.673,-3.296,-1.526,-18.372
0.379,0.070,0.668,-3.296,-2.808,-15.991
0.384,0.082,0.713,-4.883,-5.432,-12.695
0.391,0.106,0.742,-6.958,-7.080,-10.010
0.399,0.143,0.760,-8.850,-7.141,-8.911
0.407,0.141,0.786,-9.583,-7.019,-9.766
0.408,0.153,0.761,-10.986,-4.578,-9.338
0.410,0.153,0.733,-10.925,-4.028,-10.132
0.376,0.109,0.715,-10.437,-5.432,-10.925
0.347,0.026,0.671,-10.986,-5.371,-8.911
0.309,0.012,0.628,-12.207,-7.324,-3.357
0.287,0.006,0.599,-12.512,-10.437,-0.732
0.309,-0.003,0.589,-14.771,-12.634,1.465
0.343,0.022,0.599,-15.869,-14.832,2.502
0.350,-0.019,0.596,-16.235,-15.869,1.343
0.393,-0.001,0.597,-18.188,-16.052,1.709
0.539,-2.142,1.656,-57.068,25.452,87.036
0.526,-2.249,1.564,-19.836,34.546,91.003
0.465,-2.246,1.561,9.521,34.424,97.473
0.410,-2.419,1.554,23.743,36.194,100.525
0.186,-2.775,1.649,20.020,41.870,101.990
-0.094,-3.001,1.626,4.822,56.213,114.685
-0.443,-3.193,1.456,-15.625,77.942,134.521
-0.783,-3.249,1.341,-35.583,92.712,159.851
-1.075,-3.114,1.355,-44.800,98.572,191.406
-1.317,-2.869,1.398,-36.560,99.426,219.543
-1.506,-2.401,1.306,-15.381,100.464,247.131
-1.623,-1.816,1.097,9.705,98.999,271.240
-1.652,-1.078,1.042,34.424,86.853,290.161
-1.571,-0.027,0.816,58.655,79.651,306.335
-1.500,1.006,0.391,79.163,78.125,308.228
-1.602,1.717,-0.175,79.285,77.454,293.945
-1.656,1.804,-0.635,58.167,76.172,263.733
-1.391,1.966,-0.576,35.889,57.373,239.929
-1.145,2.369,-0.301,26.794,32.471,228.088
-0.972,2.530,-0.048,28.809,18.250,205.017
-0.823,2.417,0.152,33.447,12.207,171.753
-0.808,2.094,0.139,31.677,14.404,142.273
-0.779,2.009,0.181,23.865,12.695,124.939
-0.706,1.988,0.396,14.282,4.089,113.342
-0.633,1.734,0.525,10.986,3.113,92.102
-0.606,1.466,0.414,13.062,11.047,73.669
-0.604,1.339,0.195,17.029,15.564,63.354
-0.562,1.212,0.110,17.090,8.362,56.030
-0.467,1.048,0.235,8.606,-5.249,49.316
-0.380,0.932,0.434,-3.967,-15.137,46.143
-0.258,0.839,0.658,-14.832,-19.348,44.373
-0.137,0.677,0.870,-22.583,-18.921,40.771
-0.036,0.571,1.010,-21.973,-14.160,37.292
0.029,0.451,1.044,-14.099,-7.080,35.095
0.063,0.322,0.960,-3.723,0.366,30.273
0.078,0.235,0.963,4.578,1.038,26.733
0.128,0.262,0.974,10.681,-0.732,26.428
0.190,0.283,1.003,14.465,-0.244,25.696
0.227,0.243,1.083,14.465,0.916,22.217
0.272,0.203,1.147,14.771,3.601,18.677
0.315,0.146,1.142,15.503,7.202,15.625
0.345,0.053,1.084,16.113,11.841,12.512
0.353,-0.026,0.991,16.418,15.137,11.108
0.365,-0.076,0.849,16.724,16.479,12.268
0.381,-0.040,0.768,16.968,13.245,15.381
0.419,0.042,0.731,15.625,7.690,18.494
0.438,0.071,0.792,12.268,1.526,18.921
0.434,0.039,0.854,10.010,-2.563,15.625
0.443,0.041,0.873,9.338,-3.113,13.916
0.456,0.025,0.964,5.554,-3.418,12.573
0.447,0.007,1.024,1.648,-2.625,11.841
0.423,-0.040,0.986,0.549,1.282,10.071
0.381,-0.042,0.876,0.610,5.371,9.888
0.393,-0.048,0.772,0.427,6.409,9.583
0.420,-0.033,0.800,-0.732,2.014,9.399
0.451,-0.057,0.893,-2.808,-2.563,10.498
0.466,-0.033,0.931,-1.282,-3.113,11.353
0.460,-0.044,0.944,1.953,-2.136,10.681
0.451,-0.048,0.898,4.333,-0.671,9.949
0.434,-0.029,0.887,4.211,-0.610,10.742
0.436,-0.014,0.948,2.563,-2.197,11.353
0.431,0.017,0.947,2.869,-0.916,11.719
0.431,-0.003,0.938,4.517,1.221,10.010
0.447,0.004,0.961,6.042,1.526,7.996
0.461,0.017,0.951,8.423,2.747,6.104
0.446,0.011,0.874,10.864,5.737,3.967
0.439,-0.002,0.818,11.414,7.263,2.197
0.445,-0.027,0.823,8.606,6.714,0.977
0.453,-0.070,0.811,4.028,7.019,0.244
0.440,-0.060,0.785,0.183,7.935,1.282
0.437,-0.084,0.789,-1.953,7.385,0.732
0.433,-0.117,0.802,-2.625,6.409,-0.366
0.409,-0.160,0.761,-2.930,6.470,-0.366
0.404,-0.137,0.730,-3.235,4.761,2.014
0.412,-0.135,0.792,-4.822,0.305,4.089
0.424,-0.145,0.859,-5.737,-2.014,5.371
0.432,-0.120,0.897,-5.554,-1.587,7.080
0.435,-0.052,0.905,-4.578,-0.244,8.667
0.434,-0.039,0.911,-4.089,0.488,8.057
0.438,-0.089,0.962,-4.578,0.732,5.249
0.438,-0.136,1.000,-4.822,2.258,3.418
0.427,-0.138,0.996,-3.784,4.822,3.540
0.427,-0.121,0.940,-1.343,7.690,3.662
0.425,-0.159,0.924,-0.183,8.728,3.052
0.403,-0.155,0.861,0.549,10.437,3.723
0.405,-0.119,0.796,1.648,11.902,5.981
0.411,-0.109,0.811,1.770,10.559,6.409
0.428,-0.122,0.839,2.319,9.277,6.592
0.429,-0.103,0.835,3.357,9.521,7.812
0.415,-0.074,0.791,4.944,10.010,9.155
0.416,-0.109,0.800,5.127,8.606,8.057
0.415,-0.133,0.797,4.028,6.409,7.629
0.416,-0.069,0.792,1.587,5.737,9.766
0.426,-0.059,0.773,-1.343,5.920,9.277
0.421,-0.079,0.751,-2.441,4.639,8.606
0.431,-0.051,0.771,-2.319,1.709,10.132
0.454,0.022,0.792,-2.319,0.488,12.451
0.461,0.004,0.779,-2.991,1.404,11.597
0.460,0.040,0.827,-3.174,-0.610,11.353
0.464,0.085,0.901,-2.319,-2.441,10.925
0.463,0.099,0.928,-2.319,0.732,8.362
0.440,0.082,0.925,-3.906,5.127,5.981
0.428,0.095,0.929,-5.554,7.568,4.028
0.412,0.066,0.929,-7.141,9.277,1.587
0.394,0.035,0.907,-7.996,11.536,-1.099
0.365,0.016,0.817,-7.385,13.977,-1.831
0.361,0.028,0.731,-6.042,13.428,-1.038
0.357,0.017,0.733,-5.371,8.850,0.061
0.365,0.048,0.756,-4.272,4.578,0.977
0.383,0.107,0.785,-2.808,2.014,2.380
0.389,0.150,0.821,-2.747,1.038,2.136
0.393,0.163,0.861,-4.272,1.648,0.610
0.384,0.215,0.844,-6.104,4.272,-1.160
0.354,0.165,0.849,-7.812,5.798,-4.822
0.334,0.137,0.818,-9.949,8.240,-8.301
0.319,0.126,0.770,-11.414,10.925,-9.460
0.307,0.069,0.751,-13.550,10.864,-11.536
0.307,0.058,0.743,-15.198,10.437,-11.475
0.320,0.070,0.757,-15.747,9.155,-10.376
0.344,0.118,0.794,-15.442,7.629,-9.644
0.635,-1.846,2.060,-22.888,-4.150,-4.883
0.689,-1.971,2.208,-44.373,19.958,10.071
0.693,-2.105,2.242,-53.223,46.997,21.423
0.576,-2.280,2.016,-43.030,74.585,25.330
0.387,-2.681,1.742,-21.912,87.463,22.583
0.165,-3.047,1.683,3.784,78.857,27.222
0.024,-3.126,1.834,28.015,61.340,53.406
-0.068,-2.911,2.018,49.683,47.607,87.280
-0.189,-2.542,2.038,64.941,46.265,119.812
-0.274,-2.222,1.969,69.641,54.443,142.944
-0.355,-1.992,1.848,64.819,67.322,156.616
-0.468,-1.896,1.612,54.199,83.130,163.025
-0.587,-1.779,1.320,45.532,93.811,169.434
-0.625,-1.514,1.102,34.729,95.032,183.533
-0.638,-1.244,1.069,24.048,89.600,194.275
-0.656,-0.916,1.087,24.475,83.435,199.829
-0.715,-0.525,0.975,37.537,82.703,203.064
-0.781,-0.277,0.704,53.894,84.412,200.195
-0.826,-0.172,0.570,69.824,73.792,194.214
-0.859,0.132,0.515,81.604,59.265,197.632
-0.849,0.539,0.368,88.440,52.429,203.308
-0.793,0.926,0.076,90.027,49.255,200.928
-0.679,1.140,-0.093,80.444,42.542,190.735
-0.609,1.152,-0.108,63.416,31.067,175.110
-0.548,1.216,-0.122,44.373,26.489,164.734
-0.502,1.395,-0.210,27.161,30.945,159.546
-0.484,1.378,-0.251,14.282,33.691,146.301
-0.457,1.159,-0.090,7.263,24.658,127.014
-0.417,1.001,0.207,10.071,8.301,113.403
-0.354,0.863,0.568,17.883,-5.981,104.431
-0.303,0.715,0.796,27.649,-11.169,95.398
-0.251,0.665,0.801,36.255,-9.155,89.844
-0.182,0.538,0.937,41.199,-13.000,85.205
-0.098,0.599,0.939,40.588,-11.719,87.341
0.020,0.877,0.776,39.429,-1.953,92.773
0.142,1.076,0.730,39.429,-0.427,88.623
0.256,1.092,0.770,41.321,-3.418,74.585
0.352,1.006,0.737,46.326,-3.418,57.068
0.379,0.754,0.742,49.133,-3.235,40.894
0.346,0.460,0.738,48.340,-2.502,28.992
0.281,0.245,0.690,44.250,0.549,25.757
0.242,0.049,0.639,34.912,3.784,26.428
0.211,-0.068,0.647,23.010,2.563,30.640
0.214,-0.069,0.682,11.963,-1.343,38.635
0.232,-0.029,0.748,2.197,-4.272,45.593
0.273,-0.034,0.864,-5.676,-6.470,47.791
0.338,-0.057,0.931,-9.644,-5.554,46.692
0.403,-0.027,0.912,-8.606,-3.357,46.265
0.466,0.050,0.917,-6.287,-4.150,46.814
0.532,0.149,0.984,-4.822,-7.263,45.410
0.570,0.154,1.073,-3.540,-6.836,39.429
0.577,0.072,1.056,1.160,-2.075,31.250
0.566,0.032,0.991,6.104,2.197,27.893
0.583,0.050,0.939,7.568,2.869,28.442
0.600,0.090,0.919,6.531,1.953,28.259
0.619,0.122,0.920,4.639,1.709,25.757
0.622,0.091,0.901,2.930,3.235,21.118
0.615,0.078,0.883,2.991,4.761,17.212
0.591,0.064,0.850,4.395,5.676,14.587
0.538,0.028,0.769,5.920,7.812,10.925
0.485,-0.059,0.689,6.714,9.155,6.470
0.463,-0.119,0.656,6.958,7.324,4.578
0.473,-0.127,0.699,6.958,2.808,6.104
0.484,-0.114,0.760,6.165,0.244,7.874
0.484,-0.120,0.771,4.517,2.319,8.423
0.485,-0.125,0.742,3.784,5.859,7.996
0.479,-0.151,0.708,1.526,8.179,7.935
0.469,-0.164,0.655,-0.671,10.132,8.301
0.476,-0.168,0.633,-1.404,9.583,8.789
0.480,-0.158,0.628,-0.671,7.080,8.911
0.502,-0.089,0.661,0.427,3.296,9.705
0.538,-0.065,0.754,1.221,-0.732,8.484
0.560,-0.089,0.830,1.465,-2.441,5.249
0.566,-0.123,0.856,0.916,-1.038,3.357
0.553,-0.148,0.818,-0.671,2.502,3.174
0.538,-0.178,0.734,-2.808,6.042,3.479
0.530,-0.207,0.680,-4.822,6.470,4.150
0.536,-0.204,0.722,-6.958,2.502,6.470
0.538,-0.167,0.755,-7.385,-0.610,9.338
0.545,-0.144,0.770,-5.981,-1.526,10.559
0.561,-0.127,0.799,-3.662,-2.808,10.559
0.558,-0.118,0.789,-1.099,-3.174,9.949
0.574,-0.064,0.769,1.770,-3.296,9.583
0.586,-0.063,0.791,3.357,-4.395,6.836
0.587,-0.121,0.815,2.869,-3.906,2.747
0.584,-0.114,0.805,1.404,-2.014,2.258
0.564,-0.135,0.765,-0.977,1.099,1.892
0.544,-0.136,0.724,-2.441,2.563,0.793
0.512,-0.144,0.705,-3.235,1.526,-0.183
0.498,-0.183,0.707,-4.761,0.732,-1.221
0.497,-0.194,0.748,-5.981,-0.671,0.305
0.492,-0.175,0.764,-4.395,-2.014,2.075
0.496,-0.168,0.759,-0.854,-2.380,2.625
0.510,-0.188,0.757,2.136,-3.052,1.770
0.521,-0.203,0.781,3.296,-3.601,2.441
0.530,-0.199,0.810,2.258,-3.723,3.479
0.528,-0.162,0.764,0.732,-1.465,5.127
0.533,-0.152,0.715,-2.258,0.916,5.066
0.530,-0.170,0.710,-6.226,0.732,4.150
0.527,-0.167,0.716,-8.545,-0.122,4.517
0.543,-0.141,0.751,-9.277,-1.709,5.859
0.549,-0.132,0.778,-6.714,-2.930,5.859
0.553,-0.136,0.808,-1.587,-3.479,4.639
0.545,-0.156,0.828,4.944,-3.845,2.991
0.515,-0.171,0.789,13.184,-3.052,1.221
0.518,-0.148,0.785,20.630,-3.906,0.671
0.521,-0.132,0.801,23.621,-5.676,0.244
0.522,-0.131,0.806,21.118,-5.249,-0.793
0.541,-0.117,0.840,14.282,-3.967,-0.732
0.542,-0.098,0.841,6.470,-1.221,-0.427
0.541,-0.069,0.804,-1.099,3.052,0.000
0.545,-0.069,0.774,-7.019,5.554,-0.549
0.553,-0.116,0.784,-12.329,6.409,-1.953
0.533,-0.159,0.766,-14.282,6.836,-2.258
0.521,-0.178,0.724,-10.986,6.042,-2.075
0.513,-0.179,0.737,-5.554,1.648,-1.526
0.508,-0.151,0.770,-0.183,-2.502,-0.488
0.522,-0.117,0.807,3.357,-4.578,-0.183
0.521,-0.105,0.858,3.906,-5.310,-0.671
0.525,-0.113,0.862,2.625,-3.357,-1.831
0.569,-1.725,1.870,2.686,13.489,49.011
0.562,-1.877,1.706,3.113,26.001,53.589
0.472,-2.094,1.584,10.193,31.311,54.993
0.338,-2.382,1.556,15.991,32.471,55.115
0.126,-2.772,1.658,16.663,32.288,60.425
-0.069,-3.112,1.838,16.663,32.715,77.087
-0.263,-3.157,1.953,16.357,37.354,108.093
-0.472,-2.963,2.026,17.639,44.067,142.700
-0.562,-2.607,2.039,19.470,52.429,175.598
-0.685,-2.132,2.032,27.344,59.570,200.195
-0.782,-1.699,1.944,35.950,70.374,215.027
-0.915,-1.364,1.588,41.626,88.745,221.069
-1.031,-1.176,1.264,39.185,100.891,224.670
-1.114,-0.972,1.149,28.931,101.685,230.591
-1.129,-0.684,1.048,18.250,106.567,241.028
-1.137,-0.242,0.772,18.677,115.723,249.878
-1.154,0.371,0.400,35.461,119.934,256.042
-1.162,1.030,-0.037,59.875,116.272,253.845
-1.109,1.568,-0.586,81.970,104.797,243.164
-0.962,1.897,-0.809,91.797,75.378,223.083
-0.679,1.989,-0.525,94.238,30.029,195.068
-0.382,1.965,0.027,92.834,-7.812,166.626
-0.131,2.078,0.509,91.919,-23.376,144.897
-0.004,2.180,0.627,87.830,-11.475,125.549
-0.070,1.869,0.462,74.463,12.451,94.910
-0.207,1.273,0.320,52.734,28.992,65.735
-0.283,0.845,0.327,31.311,32.776,55.298
-0.331,0.628,0.316,17.334,31.616,58.350
-0.294,0.615,0.284,12.085,26.978,65.308
-0.244,0.626,0.402,12.085,13.977,69.214
-0.183,0.571,0.469,12.512,5.371,67.810
-0.119,0.512,0.539,11.658,0.977,66.345
-0.055,0.468,0.673,13.428,-5.798,65.308
0.011,0.492,0.818,18.372,-12.878,65.491
0.080,0.509,0.891,21.973,-14.221,63.904
0.123,0.457,0.893,23.010,-11.719,58.777
0.172,0.431,0.893,21.240,-10.254,55.176
0.241,0.438,0.936,17.883,-10.437,53.650
0.315,0.412,1.008,14.893,-10.376,50.659
0.367,0.399,1.043,13.184,-7.507,47.119
0.406,0.389,1.065,12.817,-3.418,42.847
0.403,0.381,1.001,13.367,2.563,36.804
0.385,0.312,0.849,15.320,9.705,28.625
0.375,0.193,0.772,16.724,10.986,21.179
0.375,0.121,0.733,18.127,8.179,17.273
0.378,0.108,0.651,18.921,7.263,17.212
0.407,0.066,0.584,16.296,5.554,17.212
0.424,0.032,0.625,9.521,1.526,18.127
0.442,0.003,0.687,1.343,-0.488,19.287
0.464,-0.011,0.674,-4.883,1.770,20.447
0.476,-0.012,0.682,-9.766,2.502,21.545
0.504,-0.012,0.785,-14.893,0.122,22.339
0.535,-0.008,0.852,-16.541,0.122,22.827
0.526,0.016,0.856,-12.146,1.465,21.545
0.519,0.073,0.892,-6.226,0.610,19.287
0.518,0.073,0.873,-2.625,2.197,15.869
0.505,0.040,0.855,-2.258,3.418,13.000
0.511,0.057,0.909,-2.197,0.488,12.451
