aX,aY,aZ,gX,gY,gZ
0.638,-0.438,-0.752,-1.831,7.446,-3.174
0.628,-0.425,-0.740,-1.953,5.371,-2.075
0.621,-0.391,-0.741,1.648,4.944,0.610
0.609,-0.358,-0.761,6.714,5.249,2.625
0.595,-0.347,-0.756,10.803,4.456,2.502
0.591,-0.387,-0.748,11.902,3.662,0.732
0.586,-0.410,-0.751,12.024,3.723,0.061
0.601,-0.414,-0.743,11.292,3.601,0.610
0.611,-0.392,-0.734,9.277,3.540,1.221
0.617,-0.363,-0.732,6.775,3.662,1.587
0.607,-0.361,-0.746,4.395,3.845,0.610
0.600,-0.339,-0.687,2.136,2.380,0.366
0.587,-0.383,-0.630,-0.122,1.892,-0.916
0.568,-0.401,-0.628,-1.404,3.723,-1.038
0.563,-0.399,-0.629,-1.587,5.249,0.427
0.559,-0.406,-0.666,-2.869,6.470,0.732
0.551,-0.425,-0.590,-6.165,3.906,-0.488
0.570,-0.390,-0.638,-11.536,6.226,-0.305
0.610,-0.422,-0.845,-15.015,14.771,-0.305
0.614,-0.402,-0.755,-20.142,6.531,-2.441
0.598,-0.475,-0.764,-16.541,5.493,-2.380
0.608,-0.464,-0.770,-11.780,6.348,-1.282
0.608,-0.413,-0.780,-1.587,6.165,3.662
0.595,-0.386,-0.769,6.653,5.676,5.432
0.593,-0.382,-0.755,9.644,4.089,5.432
0.602,-0.453,-0.719,7.935,2.502,3.418
0.598,-0.466,-0.707,6.592,2.563,4.211
0.594,-0.428,-0.718,4.700,3.540,6.592
0.588,-0.378,-0.719,2.747,4.089,7.690
0.584,-0.330,-0.721,1.587,4.456,7.629
0.593,-0.288,-0.766,0.549,5.981,6.287
0.596,-0.272,-0.755,-0.183,5.066,3.723
0.591,-0.270,-0.725,-0.244,3.845,1.160
0.578,-0.289,-0.701,-0.488,4.456,-1.465
0.585,-0.270,-0.711,1.160,5.737,-2.380
0.588,-0.307,-0.718,2.319,6.042,-4.395
0.595,-0.333,-0.736,2.136,5.432,-6.165
0.593,-0.366,-0.754,3.174,4.822,-6.653
0.581,-0.341,-0.724,4.089,3.113,-5.676
0.572,-0.313,-0.721,4.761,2.808,-4.761
0.579,-0.319,-0.752,4.395,3.906,-5.432
0.586,-0.312,-0.776,5.066,3.967,-5.554
0.591,-0.310,-0.779,5.920,2.502,-5.920
0.580,-0.312,-0.769,6.409,1.160,-6.714
0.566,-0.306,-0.737,5.798,0.000,-7.751
0.561,-0.302,-0.736,4.761,0.366,-8.911
0.560,-0.299,-0.749,4.700,1.038,-10.071
0.562,-0.302,-0.748,4.333,0.427,-11.108
0.564,-0.285,-0.769,4.700,0.427,-11.414
0.565,-0.260,-0.773,5.615,-0.244,-11.658
0.559,-0.240,-0.762,5.554,-1.587,-12.695
0.560,-0.228,-0.768,3.479,-1.953,-14.526
0.562,-0.204,-0.779,0.549,-2.563,-16.785
0.566,-0.172,-0.806,-0.366,-2.808,-18.677
0.563,-0.143,-0.822,2.075,-3.662,-20.325
0.549,-0.128,-0.801,8.057,-5.554,-21.851
0.532,-0.086,-0.764,15.808,-7.263,-22.949
0.523,-0.072,-0.733,22.034,-7.385,-25.208
0.524,-0.120,-0.729,26.794,-6.653,-29.297
-0.502,-2.839,-1.334,-41.199,32.166,7.263
-0.629,-3.274,-1.026,-49.194,23.254,28.137
-0.725,-3.489,-0.967,-60.486,28.442,57.190
-0.739,-3.766,-1.256,-75.317,42.908,86.060
-0.772,-4.000,-1.374,-90.576,43.396,112.793
-0.903,-4.000,-1.397,-93.567,36.743,158.325
-1.153,-4.000,-1.573,-80.505,36.499,234.741
-1.423,-3.925,-1.583,-56.824,31.067,314.819
-1.700,-3.270,-1.362,-33.569,19.897,377.136
-1.863,-2.297,-1.329,-36.682,17.334,424.011
-1.868,-1.457,-1.693,-73.181,22.339,443.298
-1.800,-0.931,-1.855,-119.202,11.658,438.904
-1.759,-0.694,-1.855,-156.860,-6.775,426.697
-1.744,-0.492,-1.894,-165.100,-16.357,423.401
-1.732,-0.213,-1.822,-144.836,-25.269,433.289
-1.717,0.183,-1.725,-101.196,-34.912,447.754
-1.716,0.810,-1.332,-48.950,-49.988,461.548
-1.639,1.454,-0.795,-25.635,-61.462,457.458
-1.511,1.954,-0.481,-42.175,-56.274,424.377
-1.261,2.021,-0.357,-84.351,-40.955,369.263
-0.991,1.886,-0.662,-123.352,-14.099,314.392
-0.701,1.777,-1.079,-134.705,6.104,276.123
-0.508,1.778,-1.211,-104.065,11.047,253.662
-0.289,1.819,-1.191,-49.683,8.545,236.633
-0.211,1.790,-1.030,-14.404,2.441,208.679
-0.041,1.509,-0.862,-4.395,-4.028,174.622
0.085,0.990,-0.851,-11.719,-3.479,138.245
0.167,0.743,-0.671,-16.479,-5.066,123.901
0.244,0.859,-0.562,-14.404,-5.493,123.047
0.236,1.046,-0.504,-9.766,-0.671,123.291
0.241,1.289,-0.473,-5.737,4.089,117.065
0.289,1.214,-0.447,-5.188,7.446,89.172
0.347,1.018,-0.495,-4.456,13.794,58.838
0.410,0.741,-0.615,-2.441,19.470,36.316
0.462,0.443,-0.746,3.052,23.254,19.836
0.491,0.122,-0.830,7.751,23.743,10.803
0.504,-0.052,-0.791,10.315,20.752,10.803
0.522,-0.105,-0.745,2.136,17.761,15.137
0.552,-0.065,-0.788,-18.188,17.334,16.052
0.566,0.026,-0.733,-36.255,13.000,16.296
0.597,0.126,-0.712,-40.771,10.498,16.052
0.601,0.216,-0.737,-33.569,11.536,14.526
0.594,0.262,-0.670,-22.339,8.728,9.583
0.585,0.188,-0.645,-13.489,8.118,0.732
0.587,0.074,-0.649,-7.385,8.606,-7.690
0.595,0.033,-0.630,-2.258,9.521,-12.268
0.604,-0.038,-0.602,-1.099,9.216,-16.846
0.625,-0.190,-0.620,-3.601,10.376,-22.339
0.644,-0.289,-0.621,-7.263,10.193,-23.437
0.644,-0.318,-0.580,-10.742,9.216,-20.081
0.647,-0.289,-0.559,-13.245,9.521,-16.357
0.658,-0.253,-0.600,-15.015,11.475,-14.709
0.662,-0.239,-0.631,-15.686,12.024,-15.320
0.661,-0.264,-0.631,-12.939,10.803,-17.151
0.669,-0.275,-0.657,-5.249,10.864,-17.151
0.681,-0.329,-0.670,4.089,10.803,-17.029
0.699,-0.412,-0.694,11.963,10.803,-16.907
0.714,-0.473,-0.685,15.686,9.644,-15.015
0.712,-0.544,-0.663,15.625,8.240,-12.146
0.693,-0.562,-0.622,12.817,6.897,-8.179
0.674,-0.509,-0.570,6.714,6.470,-3.784
0.660,-0.427,-0.597,-2.991,8.545,-2.197
0.668,-0.378,-0.656,-11.353,11.047,-2.563
0.686,-0.323,-0.750,-15.808,12.573,-3.479
0.697,-0.299,-0.797,-15.930,11.292,-4.822
0.671,-0.286,-0.780,-9.399,8.118,-5.493
0.651,-0.247,-0.744,0.122,6.592,-4.700
0.644,-0.244,-0.741,6.226,7.263,-5.920
0.636,-0.310,-0.720,5.981,6.348,-10.071
0.631,-0.381,-0.715,3.540,5.737,-13.000
0.635,-0.477,-0.733,0.183,6.592,-13.794
0.633,-0.513,-0.733,-1.892,6.592,-11.841
0.628,-0.491,-0.740,-2.991,6.287,-7.385
0.614,-0.461,-0.741,-4.700,6.348,-4.089
0.603,-0.429,-0.700,-6.714,4.761,-2.625
0.607,-0.365,-0.730,-8.484,5.676,-1.953
0.614,-0.336,-0.760,-8.667,6.226,-2.075
0.615,-0.327,-0.760,-5.798,5.249,-2.502
0.624,-0.321,-0.769,-0.977,5.127,-2.563
0.633,-0.333,-0.812,3.601,5.676,-2.869
0.635,-0.352,-0.805,7.446,3.967,-3.357
0.631,-0.358,-0.780,9.705,2.136,-3.235
0.628,-0.406,-0.756,9.583,1.099,-4.150
0.625,-0.429,-0.736,7.935,0.488,-3.906
0.627,-0.432,-0.722,6.531,0.610,-2.625
0.633,-0.440,-0.714,4.395,0.793,-2.319
0.637,-0.462,-0.725,1.221,1.221,-2.258
0.637,-0.443,-0.733,-0.427,1.282,-1.648
0.640,-0.429,-0.716,-0.488,0.549,-0.610
0.641,-0.403,-0.732,2.563,0.671,0.732
0.643,-0.368,-0.743,7.507,0.977,2.319
0.633,-0.359,-0.740,11.963,0.366,2.686
0.623,-0.365,-0.708,14.282,-0.427,2.136
0.619,-0.332,-0.753,13.123,0.854,1.770
0.618,-0.342,-0.763,8.301,0.854,-0.549
0.618,-0.365,-0.762,1.831,0.061,-2.930
0.626,-0.381,-0.802,-2.869,0.427,-4.395
0.629,-0.404,-0.784,-4.456,-1.038,-4.944
0.639,-0.407,-0.745,-3.235,-2.808,-3.601
0.646,-0.393,-0.734,-1.099,-2.869,-2.258
0.641,-0.393,-0.703,0.366,-3.235,-1.648
0.633,-0.398,-0.667,0.305,-3.601,-1.526
0.629,-0.399,-0.657,-0.183,-3.052,-1.282
0.625,-0.391,-0.674,-0.732,-1.892,-0.488
0.616,-0.377,-0.687,-2.075,-1.648,-0.732
0.610,-0.366,-0.688,-3.906,-2.197,-1.404
0.613,-0.392,-0.687,-5.432,-2.014,-2.563
0.616,-0.408,-0.683,-5.798,-1.709,-3.113
0.617,-0.417,-0.689,-5.432,-1.160,-2.686
0.619,-0.428,-0.705,-3.357,-0.793,-2.014
0.620,-0.415,-0.696,0.793,-1.038,0.122
0.621,-0.365,-0.725,5.066,-0.488,3.052
0.612,-0.318,-0.738,8.423,-0.916,4.456
0.601,-0.294,-0.718,10.742,-2.563,4.150
0.591,-0.298,-0.705,12.512,-2.930,3.052
0.596,-0.304,-0.704,13.245,-2.747,2.136
0.601,-0.291,-0.715,14.099,-2.258,1.465
0.603,-0.286,-0.692,13.306,-2.869,0.305
0.602,-0.296,-0.674,10.925,-2.991,-1.587
0.598,-0.319,-0.637,8.179,-3.174,-2.808
-0.427,-2.187,-2.031,30.151,60.669,-15.869
-0.566,-2.566,-1.902,46.509,42.236,8.789
-0.773,-2.869,-1.728,49.622,27.222,36.499
-0.943,-3.151,-1.536,30.334,17.944,64.087
-1.062,-3.697,-1.370,-2.441,16.846,87.158
-1.113,-4.000,-1.405,-36.194,23.987,124.207
-1.147,-4.000,-1.638,-65.857,33.386,182.495
-1.230,-4.000,-1.976,-90.820,40.955,252.869
-1.434,-3.700,-1.989,-106.262,32.898,326.843
-1.579,-3.029,-2.406,-109.619,31.128,397.766
-1.688,-2.120,-2.892,-105.347,22.644,462.036
-1.767,-1.511,-3.159,-113.708,-9.399,500.366
-1.956,-1.059,-2.940,-119.385,-59.998,518.494
-2.042,-0.242,-2.488,-120.544,-106.018,533.081
-2.080,0.471,-2.319,-143.372,-124.390,525.452
-2.022,0.834,-1.932,-180.298,-141.602,494.507
-1.906,0.767,-1.718,-211.304,-147.278,455.017
-1.824,0.687,-1.459,-226.257,-143.127,428.406
-1.731,0.971,-1.524,-204.712,-124.878,430.176
-1.630,1.848,-1.246,-136.047,-115.845,449.158
-1.451,2.806,-0.701,-54.810,-118.591,451.782
-1.237,3.331,0.045,-12.878,-118.042,410.950
-0.922,3.296,0.304,-22.217,-100.098,339.172
-0.600,2.851,0.192,-65.918,-73.425,251.953
-0.275,2.388,0.012,-117.004,-55.054,180.847
-0.114,1.950,-0.138,-155.579,-39.978,126.770
0.048,1.690,-0.353,-172.485,-25.513,90.393
0.160,1.262,-0.618,-174.500,-12.085,58.472
0.278,0.757,-0.848,-156.921,-4.456,34.668
0.373,0.468,-0.970,-119.080,-3.601,29.602
0.455,0.317,-0.988,-77.209,-3.906,34.790
0.492,0.217,-0.902,-48.706,-6.409,36.987
0.517,0.080,-0.737,-37.109,-11.230,33.813
0.520,-0.059,-0.630,-36.377,-10.986,29.846
0.533,-0.177,-0.554,-37.659,-8.179,29.480
0.544,-0.197,-0.526,-34.058,-4.578,32.898
0.542,-0.086,-0.538,-27.954,-0.732,39.368
0.547,0.105,-0.566,-22.461,2.014,43.091
0.549,0.231,-0.589,-20.142,3.113,38.391
0.547,0.198,-0.588,-19.531,2.319,26.245
0.555,0.139,-0.585,-16.663,2.686,16.174
0.558,0.081,-0.564,-10.010,3.601,9.949
0.556,0.078,-0.567,-4.211,5.493,5.554
0.573,0.012,-0.606,-1.526,7.385,0.122
0.593,-0.067,-0.613,-1.221,6.653,-4.272
0.613,-0.201,-0.615,-3.052,5.127,-7.629
0.619,-0.277,-0.566,-5.432,3.235,-7.812
0.627,-0.278,-0.554,-6.714,2.991,-4.578
0.637,-0.312,-0.566,-7.385,3.967,-2.563
0.635,-0.311,-0.568,-5.310,4.517,-0.488
0.638,-0.255,-0.579,-2.197,5.005,2.502
0.642,-0.192,-0.601,1.038,5.737,2.747
0.645,-0.196,-0.568,3.113,5.005,-0.305
0.657,-0.258,-0.580,4.761,5.493,-4.089
0.668,-0.287,-0.610,6.775,7.263,-6.165
0.670,-0.288,-0.588,8.301,6.287,-7.019
0.667,-0.315,-0.563,7.446,6.042,-8.667
0.672,-0.365,-0.583,4.639,7.080,-10.498
0.685,-0.402,-0.611,1.343,8.240,-11.169
0.685,-0.374,-0.598,-0.488,7.507,-10.193
0.690,-0.421,-0.617,-1.709,7.385,-10.620
0.691,-0.542,-0.642,-1.404,7.446,-11.169
0.691,-0.552,-0.650,1.648,6.897,-6.470
0.689,-0.502,-0.678,5.127,6.836,-0.671
0.672,-0.420,-0.686,8.301,6.287,3.540
0.661,-0.368,-0.656,12.939,5.005,5.615
0.662,-0.354,-0.672,16.663,6.165,5.676
0.658,-0.313,-0.657,19.348,5.615,5.737
0.636,-0.271,-0.647,19.348,5.371,4.456
0.635,-0.229,-0.598,16.174,4.944,1.099
0.633,-0.262,-0.581,10.803,5.859,-3.967
0.647,-0.282,-0.647,5.798,8.850,-8.545
0.659,-0.307,-0.669,3.113,9.155,-11.902
0.661,-0.363,-0.687,2.686,7.996,-13.977
0.654,-0.442,-0.665,2.502,7.019,-15.198
0.654,-0.494,-0.646,2.869,6.409,-13.733
0.662,-0.488,-0.686,3.418,8.118,-10.254
0.661,-0.455,-0.688,4.395,7.629,-6.653
0.658,-0.417,-0.677,5.432,6.836,-4.700
0.661,-0.408,-0.647,5.493,6.714,-4.761
0.665,-0.393,-0.666,3.784,7.263,-5.615
0.670,-0.400,-0.682,1.648,7.690,-6.775
0.667,-0.416,-0.680,-0.061,6.775,-8.057
0.652,-0.405,-0.670,-0.854,6.470,-8.484
0.643,-0.427,-0.669,-1.465,6.409,-9.338
0.648,-0.457,-0.705,-2.258,7.263,-9.888
0.646,-0.488,-0.746,-1.282,7.385,-8.728
0.637,-0.500,-0.702,1.587,5.554,-5.859
0.638,-0.481,-0.678,4.944,5.371,-2.441
0.643,-0.416,-0.721,6.836,7.629,0.488
0.648,-0.354,-0.721,6.165,6.653,1.465
0.636,-0.350,-0.693,3.113,4.517,-1.221
0.624,-0.371,-0.621,0.122,2.502,-4.089
0.620,-0.403,-0.622,-1.221,3.845,-5.798
0.624,-0.424,-0.634,-0.854,5.676,-6.042
0.617,-0.417,-0.642,0.732,6.348,-4.761
0.613,-0.397,-0.645,1.770,7.080,-3.967
0.615,-0.392,-0.669,1.587,7.751,-4.150
0.626,-0.397,-0.701,1.099,7.935,-4.333
0.622,-0.389,-0.695,1.953,6.409,-3.784
0.613,-0.366,-0.641,3.845,4.883,-2.747
0.612,-0.364,-0.635,4.089,5.676,-3.113
0.612,-0.383,-0.641,3.296,6.897,-4.150
0.613,-0.418,-0.612,2.563,6.531,-4.883
0.616,-0.446,-0.625,2.869,7.629,-4.333
0.619,-0.450,-0.647,2.319,8.972,-2.930
0.615,-0.441,-0.661,1.526,9.155,-1.953
0.615,-0.418,-0.697,0.244,9.521,-1.099
0.620,-0.400,-0.740,-0.488,9.888,-0.305
0.624,-0.399,-0.775,0.366,8.789,-0.366
0.631,-0.395,-0.793,1.892,7.141,0.244
0.627,-0.378,-0.749,3.113,3.906,0.916
0.620,-0.377,-0.705,3.296,2.380,1.099
0.621,-0.367,-0.696,2.991,2.991,0.732
0.628,-0.359,-0.699,2.380,3.662,0.305
0.622,-0.377,-0.698,0.977,3.418,-1.221
0.622,-0.394,-0.673,0.061,2.625,-2.075
0.625,-0.407,-0.694,-0.061,3.357,-2.197
0.623,-0.407,-0.724,0.793,4.089,-1.892
0.616,-0.409,-0.725,1.831,3.113,-1.221
-0.281,-1.877,-2.481,-45.959,90.820,45.471
-0.333,-2.046,-2.511,-73.242,71.472,53.955
-0.394,-2.299,-2.356,-92.957,50.293,67.017
-0.476,-2.580,-2.282,-103.760,38.513,85.449
-0.480,-2.692,-2.372,-101.807,33.691,114.868
-0.515,-2.791,-2.558,-91.248,25.085,149.048
-0.655,-2.751,-2.529,-78.186,2.563,184.143
-0.820,-2.869,-2.248,-69.763,-26.428,216.248
-0.989,-3.115,-1.975,-63.721,-48.096,246.033
-1.147,-3.374,-1.894,-59.326,-57.678,285.217
-1.364,-3.422,-1.806,-53.284,-68.298,338.501
-1.651,-2.927,-1.897,-45.410,-77.820,403.076
-1.949,-2.046,-1.878,-53.894,-92.102,464.172
-2.205,-1.145,-1.843,-71.716,-107.971,502.747
-2.440,-0.188,-1.522,-83.923,-128.113,521.362
-2.417,0.677,-1.302,-94.849,-139.648,517.944
-2.278,1.108,-1.313,-97.839,-136.963,495.850
-2.168,1.531,-1.203,-73.181,-132.324,476.318
-2.060,2.284,-0.872,-32.715,-136.292,465.515
-1.869,2.949,-0.535,-4.089,-137.146,438.171
-1.627,3.165,-0.077,8.301,-136.047,386.719
-1.323,3.301,0.238,17.395,-123.718,332.825
-1.015,3.465,0.197,18.127,-98.633,279.053
-0.730,3.351,0.216,0.122,-80.627,217.285
-0.515,3.043,0.330,-28.015,-67.078,151.733
-0.295,2.564,0.241,-56.946,-47.607,91.919
-0.062,1.795,-0.027,-72.388,-26.855,40.894
0.129,1.019,-0.347,-66.284,-11.414,13.611
0.209,0.636,-0.481,-41.321,-4.700,13.489
0.260,0.560,-0.481,-18.616,-4.150,22.217
0.304,0.491,-0.575,-8.728,-0.366,24.475
0.353,0.445,-0.719,-9.827,2.686,21.545
0.365,0.403,-0.772,-12.695,1.343,18.127
0.358,0.387,-0.748,-13.245,-1.404,14.465
0.344,0.370,-0.697,-14.221,-1.709,10.193
0.390,0.322,-0.755,-19.287,1.160,3.967
0.418,0.281,-0.828,-21.240,3.540,-0.793
0.418,0.218,-0.732,-19.226,0.061,-4.211
0.421,0.089,-0.673,-17.639,-0.916,-9.155
0.450,0.049,-0.725,-14.771,3.113,-9.827
0.480,-0.030,-0.779,-12.024,4.944,-9.460
0.492,-0.076,-0.774,-9.766,3.479,-8.362
0.489,-0.066,-0.798,-7.080,3.052,-5.249
0.502,-0.077,-0.786,-5.859,1.953,-3.723
0.527,-0.073,-0.800,-5.371,1.343,-2.747
0.541,-0.036,-0.768,-4.761,-0.305,-1.770
0.535,-0.027,-0.717,-4.150,-2.319,-2.075
0.542,-0.077,-0.706,-3.540,-1.648,-3.784
0.551,-0.083,-0.692,-1.038,-0.793,-3.601
0.554,-0.077,-0.708,1.282,0.610,-3.113
0.553,-0.102,-0.683,1.770,0.732,-4.272
0.549,-0.122,-0.675,0.671,1.587,-4.761
0.566,-0.155,-0.727,-2.686,4.517,-5.066
0.574,-0.146,-0.801,-5.859,6.897,-4.333
0.578,-0.105,-0.860,-8.423,6.470,-3.296
0.577,-0.096,-0.863,-10.803,4.333,-4.150
0.584,-0.109,-0.877,-10.986,3.113,-5.554
0.593,-0.156,-0.878,-7.263,2.258,-6.409
0.565,-0.101,-0.821,-3.113,0.244,-4.639
0.554,-0.106,-0.754,-0.549,-0.183,-4.883
0.579,-0.174,-0.816,-1.282,3.052,-7.019
0.600,-0.229,-0.876,-2.075,4.456,-7.019
0.593,-0.241,-0.859,-2.136,2.258,-4.944
0.574,-0.215,-0.828,-3.418,0.610,-2.563
0.562,-0.213,-0.812,-6.714,0.793,-2.197
0.567,-0.183,-0.886,-10.498,2.991,-2.014
0.554,-0.171,-0.926,-12.756,2.319,-1.953
0.551,-0.128,-0.884,-9.094,-0.732,-1.404
0.520,-0.083,-0.805,-1.526,-2.441,-0.549
0.538,-0.094,-0.820,4.517,-0.488,-1.892
0.559,-0.109,-0.854,5.554,0.793,-3.601
0.556,-0.179,-0.852,3.784,0.000,-6.287
0.551,-0.264,-0.801,0.793,-1.709,-7.751
0.554,-0.274,-0.826,-0.305,0.000,-5.615
0.556,-0.234,-0.879,-0.366,1.892,-2.563
0.545,-0.201,-0.863,-0.793,0.244,-1.343
0.523,-0.179,-0.815,-1.038,-1.465,-0.854
0.529,-0.162,-0.832,-1.526,-0.488,-1.099
0.548,-0.162,-0.860,-1.160,0.183,-2.014
0.552,-0.158,-0.849,1.465,-0.916,-2.136
0.536,-0.159,-0.799,3.845,-2.441,-2.258
0.537,-0.174,-0.776,4.028,-1.770,-2.869
0.550,-0.182,-0.797,2.563,0.122,-3.601
0.566,-0.214,-0.840,0.366,1.343,-4.211
0.563,-0.231,-0.833,-0.549,0.549,-3.967
0.555,-0.236,-0.809,-0.732,-0.366,-2.502
0.553,-0.246,-0.819,-0.610,0.488,-1.282
0.553,-0.203,-0.842,-0.366,1.099,1.343
0.552,-0.150,-0.884,-0.793,1.648,2.869
0.537,-0.120,-0.836,-0.549,-0.366,2.380
0.524,-0.093,-0.803,0.244,-0.977,1.282
0.537,-0.107,-0.833,-0.061,1.038,-1.221
0.558,-0.133,-0.878,-0.916,1.953,-3.052
0.560,-0.152,-0.889,-1.343,0.793,-4.028
0.557,-0.179,-0.836,-0.305,-1.404,-4.456
0.558,-0.182,-0.848,0.427,-1.099,-3.967
0.567,-0.169,-0.892,0.000,-0.366,-3.235
0.568,-0.185,-0.866,0.244,-2.380,-3.296
0.558,-0.191,-0.845,1.526,-3.296,-2.808
0.545,-0.176,-0.818,2.441,-3.479,-2.319
0.534,-0.162,-0.807,2.014,-3.418,-2.197
0.531,-0.155,-0.804,1.282,-3.296,-2.319
0.533,-0.152,-0.775,1.282,-3.235,-2.502
0.534,-0.141,-0.775,1.099,-2.380,-2.563
0.529,-0.100,-0.777,1.038,-1.343,-2.747
0.530,-0.062,-0.771,-0.183,-1.038,-4.211
0.530,-0.064,-0.778,-2.686,-0.244,-7.446
0.531,-0.071,-0.801,-4.578,0.610,-10.559
0.520,-0.069,-0.794,-5.859,0.366,-12.756
0.512,-0.069,-0.794,-5.493,0.549,-14.465
0.507,-0.066,-0.813,-4.395,1.648,-15.747
0.499,-0.039,-0.818,-2.380,1.587,-16.907
0.498,-0.048,-0.807,-1.404,1.282,-19.287
0.495,-0.096,-0.784,-1.587,1.343,-21.973
0.481,-0.099,-0.824,-1.892,3.296,-22.583
0.504,-0.064,-0.793,-2.075,2.014,-22.644
0.504,-0.110,-0.825,-1.892,2.747,-24.597
0.509,-0.097,-0.833,-1.465,2.991,-24.475
0.496,-0.080,-0.806,-1.099,1.221,-24.414
0.478,-0.084,-0.736,-0.916,0.000,-25.513
-0.371,-2.451,-2.206,-34.607,66.284,-20.630
-0.461,-2.576,-2.143,-27.771,48.950,17.822
-0.577,-2.422,-2.179,-16.418,41.077,62.317
-0.666,-2.481,-2.459,-26.550,34.973,89.478
-0.690,-3.036,-2.699,-47.546,21.606,100.952
-0.787,-3.590,-2.641,-60.181,-4.456,125.977
-0.958,-3.702,-2.668,-62.744,-24.902,177.063
-1.155,-3.550,-2.603,-59.387,-41.016,238.159
-1.431,-3.266,-2.354,-62.073,-58.716,295.410
-1.602,-2.607,-2.245,-72.266,-65.918,352.905
-1.780,-2.089,-2.679,-86.060,-63.904,397.217
-1.883,-1.178,-2.727,-88.257,-88.013,435.181
-1.941,-0.312,-2.599,-97.534,-121.460,457.458
-1.906,0.405,-2.410,-104.492,-147.522,454.773
-1.751,0.805,-2.026,-108.154,-172.180,437.317
-1.798,0.845,-1.531,-102.112,-191.528,409.851
-1.735,0.826,-1.098,-86.426,-199.036,390.686
-1.697,0.852,-0.746,-61.707,-194.092,380.981
-1.620,1.044,-0.298,-42.358,-187.988,376.770
-1.559,1.456,0.063,-42.480,-173.767,367.432
-1.378,1.986,0.226,-75.684,-151.428,345.703
-1.110,2.437,0.208,-128.479,-126.648,307.007
-0.833,2.553,0.048,-174.072,-105.530,255.859
-0.640,2.334,0.117,-182.068,-91.309,207.703
-0.508,2.251,0.169,-147.766,-74.097,177.307
-0.376,2.202,0.097,-98.145,-49.377,152.466
-0.201,1.926,-0.157,-58.105,-27.893,120.667
-0.046,1.503,-0.493,-30.640,-12.268,90.576
0.084,1.117,-0.651,-6.653,-12.207,72.083
0.192,0.773,-0.649,4.639,-17.273,62.805
0.251,0.581,-0.688,3.418,-17.334,59.509
0.299,0.636,-0.653,0.305,-20.020,61.890
0.336,0.595,-0.530,-4.883,-23.804,56.702
0.374,0.502,-0.462,-13.000,-22.827,46.265
0.389,0.395,-0.396,-17.578,-20.569,37.170
0.367,0.227,-0.341,-17.395,-18.188,30.212
0.392,0.200,-0.221,-9.949,-12.817,31.372
0.427,0.165,-0.338,1.282,-1.831,32.837
0.447,0.120,-0.503,13.123,9.338,31.738
0.457,0.137,-0.542,24.475,11.597,32.227
0.459,0.142,-0.557,28.625,12.878,30.334
0.479,0.084,-0.623,25.391,15.991,26.123
0.511,0.055,-0.682,19.287,16.541,22.705
0.508,0.087,-0.689,15.503,14.160,20.996
0.527,0.124,-0.663,13.245,12.756,18.188
0.525,0.224,-0.621,9.827,11.902,14.526
0.552,0.213,-0.646,9.033,12.939,7.629
0.564,0.114,-0.707,8.545,16.113,-1.099
0.603,0.012,-0.727,11.536,15.991,-4.517
0.616,-0.113,-0.841,16.541,18.433,-6.775
0.624,-0.162,-0.911,25.635,17.578,-5.249
0.651,-0.240,-0.870,31.616,14.771,-2.502
0.632,-0.228,-0.792,35.278,9.277,2.991
0.645,-0.283,-0.766,33.020,9.766,5.676
0.656,-0.168,-0.778,27.466,10.925,10.620
0.671,-0.119,-0.807,19.592,11.475,10.681
0.675,-0.136,-0.857,6.592,10.986,5.676
0.673,-0.136,-0.906,-3.357,9.033,1.892
0.647,-0.141,-0.921,-4.639,7.141,0.732
0.643,-0.092,-0.942,-1.709,5.615,1.648
0.645,-0.095,-0.935,5.493,3.967,1.953
0.630,-0.105,-0.887,14.587,2.319,1.953
0.615,-0.158,-0.841,18.860,1.831,1.709
0.619,-0.215,-0.811,19.043,2.380,1.526
0.611,-0.224,-0.809,17.456,3.357,3.540
0.591,-0.176,-0.790,15.198,3.540,6.348
0.573,-0.102,-0.768,11.353,3.723,7.812
0.565,-0.046,-0.781,6.775,4.883,6.714
0.548,-0.003,-0.796,2.319,5.798,4.089
0.543,0.022,-0.809,-0.366,6.409,0.854
0.548,0.016,-0.843,-0.916,7.385,-2.502
0.553,0.026,-0.884,2.502,8.057,-4.883
0.553,-0.023,-0.919,8.301,8.118,-8.362
0.548,-0.088,-0.893,13.611,7.080,-10.315
0.550,-0.169,-0.856,16.174,6.104,-10.864
0.558,-0.219,-0.897,15.625,7.812,-10.193
0.569,-0.235,-0.917,13.123,7.812,-8.362
0.574,-0.238,-0.887,9.033,5.432,-6.165
0.569,-0.235,-0.866,4.150,4.333,-4.456
0.560,-0.202,-0.856,0.061,4.150,-2.563
0.570,-0.144,-0.861,-3.052,3.418,-1.587
0.565,-0.128,-0.890,-4.150,3.662,-1.770
0.548,-0.086,-0.861,-1.953,1.831,-1.770
0.542,-0.037,-0.830,0.793,0.732,-1.831
0.535,-0.022,-0.839,2.258,2.075,-3.906
0.537,-0.032,-0.813,2.502,2.136,-7.446
0.542,-0.053,-0.798,1.160,2.441,-11.292
0.551,-0.100,-0.830,-0.916,3.967,-14.709
0.563,-0.155,-0.867,-1.404,4.883,-16.479
0.585,-0.218,-0.915,0.183,4.272,-15.442
0.611,-0.254,-0.927,2.808,2.747,-11.963
