aX,aY,aZ,gX,gY,gZ
-0.239,-0.843,0.561,-15.137,1.221,1.404
-0.237,-0.826,0.582,-16.052,0.610,2.625
-0.236,-0.866,0.589,-14.404,0.732,3.174
-0.241,-0.877,0.613,-11.597,0.977,4.578
-0.244,-0.838,0.622,-11.475,1.404,7.812
-0.245,-0.832,0.613,-11.230,2.075,9.155
-0.249,-0.823,0.615,-10.254,2.441,10.254
-0.248,-0.791,0.632,-7.751,2.197,11.292
-0.245,-0.806,0.656,-9.705,2.380,10.559
-0.238,-0.824,0.649,-10.559,3.235,9.766
-0.232,-0.829,0.611,-11.841,4.761,10.254
-0.224,-0.851,0.595,-11.047,4.578,10.437
-0.218,-0.837,0.612,-11.475,3.235,12.268
-0.215,-0.812,0.616,-12.451,3.113,14.587
-0.218,-0.806,0.595,-10.193,3.601,15.686
-0.220,-0.787,0.622,-8.911,2.747,16.357
-0.217,-0.781,0.707,-8.240,1.221,16.296
-0.227,-0.781,0.715,-8.911,3.784,15.320
-0.229,-0.808,0.679,-8.850,7.690,14.771
-0.222,-0.892,0.686,-10.376,8.301,13.672
-0.218,-0.896,0.710,-10.071,8.850,15.991
-0.215,-0.849,0.723,-8.118,10.742,19.592
-0.212,-0.818,0.702,-6.042,13.672,21.240
-0.205,-0.801,0.649,-4.822,16.113,21.545
-0.195,-0.778,0.609,-4.700,16.541,22.217
-0.188,-0.790,0.591,-5.127,15.686,21.912
-0.183,-0.797,0.589,-6.104,14.526,22.644
-0.184,-0.793,0.583,-7.629,13.489,23.560
-0.178,-0.770,0.589,-10.681,12.268,23.865
-0.172,-0.803,0.581,-12.207,10.864,22.888
-0.166,-0.844,0.583,-12.146,9.949,22.705
-0.160,-0.832,0.633,-11.902,7.751,24.414
-0.159,-0.798,0.674,-11.963,7.263,26.001
-0.156,-0.798,0.691,-10.864,8.240,26.245
-0.153,-0.806,0.696,-8.484,9.766,26.245
-0.149,-0.797,0.681,-6.042,11.597,27.222
-0.141,-0.788,0.684,-4.456,12.695,28.137
-0.136,-0.771,0.701,-5.920,13.550,28.259
-0.126,-0.772,0.644,-7.446,15.320,27.832
-0.124,-0.760,0.606,-10.315,15.564,28.015
-0.113,-0.782,0.592,-12.512,14.038,27.832
-0.106,-0.788,0.610,-15.747,11.841,27.710
-0.109,-0.759,0.616,-17.761,10.315,29.297
-0.109,-0.767,0.623,-17.212,9.521,29.419
-0.101,-0.806,0.656,-17.212,8.789,28.992
-0.103,-0.809,0.695,-18.494,8.484,30.334
-0.105,-0.783,0.678,-17.151,10.254,32.288
-0.104,-0.784,0.671,-15.198,11.597,32.715
-0.096,-0.768,0.693,-13.916,11.536,33.203
-0.093,-0.739,0.690,-11.841,12.024,33.936
-0.096,-0.716,0.667,-10.376,13.184,34.241
-0.087,-0.699,0.660,-10.559,12.939,33.752
-0.084,-0.711,0.660,-11.658,12.329,32.898
-1.152,-1.942,1.715,122.742,6.958,-396.973
-1.170,-2.464,1.124,121.033,47.974,-403.015
-1.143,-2.874,0.502,80.322,63.110,-392.090
-1.099,-2.979,0.427,10.803,43.579,-360.718
-1.040,-2.971,0.887,-63.049,8.728,-325.500
-1.001,-2.922,1.289,-110.840,-7.812,-294.006
-0.961,-2.967,1.651,-122.009,-6.531,-266.968
-0.886,-2.855,1.654,-82.458,10.986,-237.915
-0.759,-2.943,1.376,-29.968,39.978,-210.327
-0.679,-2.669,1.274,9.216,58.655,-171.936
-0.640,-2.257,1.100,37.720,74.402,-133.911
-0.582,-2.012,0.840,52.856,87.219,-111.023
-0.518,-1.957,0.546,54.565,91.797,-96.680
-0.432,-1.929,0.336,46.265,85.938,-81.177
-0.359,-1.913,0.201,27.222,72.571,-63.416
-0.307,-1.920,0.156,2.319,55.786,-43.213
-0.282,-1.808,0.145,-16.663,38.452,-19.531
-0.281,-1.621,0.064,-26.794,24.597,5.493
-0.295,-1.389,0.114,-32.288,7.751,28.564
-0.303,-1.159,0.149,-29.907,-6.653,47.119
-0.348,-1.001,0.227,-24.170,-18.188,59.570
-0.372,-0.741,0.383,-19.470,-29.602,70.007
-0.392,-0.479,0.563,-22.339,-36.377,73.303
-0.399,-0.339,0.717,-30.640,-37.781,64.941
-0.391,-0.362,0.861,-33.813,-34.485,48.035
-0.364,-0.444,0.908,-32.715,-27.039,33.569
-0.350,-0.533,0.829,-28.931,-17.029,24.963
-0.329,-0.562,0.820,-21.423,-12.390,21.973
-0.311,-0.640,0.758,-12.146,-8.362,19.470
-0.298,-0.683,0.680,-4.395,-5.249,19.897
-0.284,-0.666,0.683,-1.343,-6.714,23.315
-0.276,-0.646,0.687,0.610,-7.507,25.757
-0.269,-0.609,0.676,0.488,-7.263,27.161
-0.260,-0.590,0.710,-2.258,-7.935,27.283
-0.257,-0.564,0.699,-5.493,-7.874,26.672
-0.254,-0.569,0.705,-8.423,-7.690,25.208
-0.250,-0.549,0.726,-9.338,-9.033,24.414
-0.252,-0.537,0.740,-9.888,-8.667,23.621
-0.247,-0.561,0.776,-9.460,-8.667,21.851
-0.243,-0.546,0.800,-7.690,-7.263,21.240
-0.245,-0.511,0.792,-5.493,-4.761,21.606
-0.248,-0.496,0.748,-1.282,-2.441,20.386
-0.248,-0.491,0.746,0.854,-1.770,18.677
-0.249,-0.503,0.728,3.296,-1.343,16.968
-0.248,-0.536,0.733,4.333,-0.977,14.832
-0.249,-0.591,0.771,5.432,-1.526,12.939
-0.246,-0.612,0.755,4.517,0.183,13.184
-0.248,-0.613,0.744,4.944,1.709,13.611
-0.244,-0.604,0.720,6.592,2.502,13.245
-0.239,-0.627,0.703,5.188,2.563,12.085
-0.232,-0.664,0.681,3.540,1.404,11.169
-0.229,-0.671,0.644,-0.671,0.366,11.719
-0.222,-0.696,0.643,-4.822,-2.441,11.780
-0.218,-0.739,0.663,-9.338,-5.371,12.085
-0.223,-0.753,0.696,-10.803,-7.751,14.160
-0.225,-0.715,0.732,-8.057,-8.972,17.517
-0.227,-0.714,0.770,-4.944,-9.216,19.043
-0.231,-0.703,0.784,-3.479,-8.545,20.325
-0.237,-0.684,0.801,-5.249,-7.629,21.912
-0.240,-0.646,0.858,-8.240,-7.385,22.766
-0.239,-0.621,0.849,-9.583,-4.578,22.095
-0.239,-0.598,0.819,-8.789,-2.014,21.423
-0.236,-0.599,0.795,-7.629,-0.427,20.203
-0.230,-0.610,0.793,-6.470,0.366,19.531
-0.226,-0.617,0.790,-4.944,1.221,19.531
-0.222,-0.627,0.786,-4.333,2.136,19.470
-0.215,-0.638,0.752,-4.028,2.747,19.653
-0.207,-0.641,0.720,-3.418,2.563,20.569
-0.203,-0.650,0.719,-2.014,1.282,21.545
-0.206,-0.620,0.749,-0.916,-0.183,23.499
-0.210,-0.575,0.798,-1.099,-0.610,24.780
-0.212,-0.534,0.806,-2.258,0.732,23.743
-0.208,-0.526,0.792,-4.028,2.686,21.545
-0.202,-0.547,0.787,-3.967,4.028,18.860
-0.195,-0.583,0.788,-2.197,4.822,16.663
-0.189,-0.618,0.788,-0.183,5.798,15.747
-0.187,-0.620,0.762,3.784,7.141,16.052
-0.182,-0.648,0.722,8.240,8.057,15.747
-0.176,-0.663,0.739,10.681,6.409,16.052
-0.182,-0.692,0.704,10.803,5.920,17.029
-0.174,-0.698,0.698,9.155,5.066,18.372
-0.173,-0.694,0.727,5.005,2.991,19.836
-0.172,-0.674,0.718,0.305,2.991,21.240
-0.168,-0.650,0.711,-2.441,3.052,22.034
-0.170,-0.662,0.730,-4.822,2.625,21.240
-0.165,-0.640,0.758,-5.310,2.197,21.484
-0.166,-0.630,0.756,-7.019,3.418,21.912
-0.165,-0.636,0.748,-7.324,4.639,21.790
-0.166,-0.652,0.754,-6.836,5.432,21.790
-0.172,-0.656,0.763,-5.432,6.042,22.156
-0.171,-0.697,0.781,-1.770,6.775,22.461
-0.168,-0.707,0.783,1.343,8.118,23.499
-0.167,-0.681,0.774,2.380,9.827,25.208
-0.165,-0.671,0.725,6.592,11.414,25.696
-0.158,-0.696,0.688,9.644,11.414,25.574
-0.145,-0.676,0.689,9.216,9.277,26.611
-0.135,-0.686,0.686,7.385,7.812,27.222
-0.129,-0.697,0.686,5.859,6.592,27.649
-0.125,-0.685,0.682,5.066,5.554,28.809
-0.127,-0.688,0.679,4.700,4.395,29.724
-0.128,-0.716,0.718,3.235,2.686,29.785
-0.133,-0.708,0.785,1.709,1.465,31.189
-0.146,-0.723,0.818,1.648,2.686,31.738
-0.145,-0.752,0.824,3.296,5.432,31.738
-0.139,-0.803,0.823,4.028,7.446,31.738
-0.136,-0.793,0.822,4.028,9.155,33.569
-0.124,-0.807,0.812,5.737,10.681,35.217
-0.111,-0.817,0.830,6.348,11.475,36.255
-0.096,-0.817,0.812,9.521,13.123,38.452
-0.087,-0.840,0.796,11.841,14.465,39.917
-0.082,-0.837,0.790,11.719,14.954,41.992
-0.080,-0.855,0.776,11.108,14.709,43.884
-0.073,-0.886,0.780,9.827,14.038,44.922
-0.062,-0.959,0.811,8.057,12.451,45.959
-0.059,-0.974,0.843,2.625,11.658,49.072
-0.060,-0.996,0.892,-0.793,10.925,52.185
-0.056,-1.003,0.889,-1.221,13.062,55.176
-0.045,-1.036,0.933,-6.287,14.404,57.861
-0.037,-1.032,0.972,-9.033,16.357,61.951
-0.031,-0.964,0.965,-8.362,20.752,68.115
-0.492,3.056,-0.604,-87.158,12.634,21.118
-0.674,3.349,-0.745,-79.651,0.732,-12.207
-0.953,3.931,-0.827,-52.979,-14.771,-36.316
-1.274,4.000,-1.138,-10.681,-23.315,-63.538
-1.611,4.000,-1.360,38.879,-38.330,-108.276
-1.910,4.000,-1.006,89.783,-71.045,-166.992
-2.111,4.000,-0.265,120.422,-99.915,-229.309
-2.199,3.532,0.367,138.916,-97.717,-288.879
-2.229,2.734,0.590,162.720,-67.688,-345.886
-2.184,2.040,0.326,183.105,-29.785,-397.461
-2.155,0.961,-0.359,189.880,-5.920,-453.491
-1.992,-1.122,-0.985,166.504,-9.460,-515.442
-1.626,-3.510,-0.884,143.677,-56.152,-534.912
-1.292,-4.000,-0.001,139.893,-114.258,-475.464
-0.902,-4.000,1.383,149.292,-157.227,-377.014
-0.797,-4.000,2.210,167.603,-148.315,-281.311
-0.435,-3.674,2.293,190.186,-102.783,-201.599
-0.412,-3.524,1.720,169.617,-57.373,-195.190
-0.298,-3.856,1.304,103.210,-31.372,-212.830
-0.164,-3.881,1.452,41.565,-36.865,-198.975
-0.087,-3.386,1.197,12.756,-22.827,-161.682
-0.071,-2.876,1.122,21.545,-11.047,-127.747
-0.091,-2.148,1.066,59.509,-3.235,-97.961
-0.132,-1.658,0.851,95.825,11.108,-81.116
-0.164,-1.512,0.749,119.324,18.188,-79.224
-0.193,-1.629,0.642,132.263,22.827,-80.444
-0.232,-1.605,0.490,140.625,25.452,-77.759
-0.239,-1.708,0.322,126.587,21.606,-77.332
-0.227,-1.984,0.344,83.374,7.263,-81.055
-0.196,-2.104,0.666,27.649,-10.925,-74.951
-0.177,-2.019,0.908,-8.728,-18.066,-60.974
-0.165,-1.843,0.901,-17.456,-9.705,-45.959
-0.162,-1.673,0.861,-6.042,-0.183,-33.142
-0.139,-1.507,0.769,11.597,9.705,-22.461
-0.117,-1.352,0.620,25.269,18.799,-12.756
-0.102,-1.204,0.527,31.555,22.705,-4.272
-0.083,-1.080,0.493,38.574,22.827,1.221
-0.071,-0.999,0.450,44.189,23.499,5.493
-0.073,-0.918,0.417,53.528,22.888,8.850
-0.076,-0.799,0.364,63.293,21.545,11.047
-0.096,-0.700,0.248,59.998,18.982,9.827
-0.114,-0.640,0.198,40.283,11.658,5.249
-0.115,-0.701,0.321,12.085,-1.038,-2.380
-0.126,-0.772,0.427,-10.498,-9.033,-8.911
-0.125,-0.842,0.521,-20.691,-12.451,-12.451
-0.125,-0.912,0.577,-22.400,-12.573,-13.123
-0.129,-0.922,0.600,-15.991,-10.315,-10.376
-0.136,-0.879,0.600,-5.981,-7.812,-7.202
-0.134,-0.878,0.598,0.793,-6.226,-5.798
-0.141,-0.880,0.618,2.808,-6.042,-5.127
-0.145,-0.841,0.652,2.625,-6.226,-3.845
-0.145,-0.839,0.670,2.625,-5.554,-3.845
-0.143,-0.875,0.717,0.488,-4.578,-4.822
-0.148,-0.875,0.763,-1.892,-2.808,-3.784
-0.146,-0.880,0.782,-2.014,1.343,-2.625
-0.140,-0.906,0.752,2.502,7.202,-2.686
-0.133,-0.929,0.668,7.019,12.878,-2.258
-0.129,-0.878,0.589,10.071,15.503,-0.122
-0.125,-0.843,0.516,11.658,15.076,1.526
-0.117,-0.856,0.496,9.521,12.512,0.671
-0.108,-0.852,0.524,7.446,8.545,1.038
-0.111,-0.840,0.521,5.798,6.836,2.197
-0.113,-0.830,0.530,5.005,5.432,2.441
-0.115,-0.818,0.548,2.625,3.723,2.747
-0.116,-0.813,0.557,-1.587,3.174,2.930
-0.123,-0.825,0.590,-5.371,2.991,2.441
-0.132,-0.779,0.609,-6.653,3.418,3.235
-0.137,-0.748,0.565,-6.042,5.127,2.625
-0.140,-0.775,0.527,-6.165,5.432,0.366
-0.138,-0.862,0.543,-7.202,3.540,-0.854
-0.134,-0.879,0.595,-7.874,1.465,1.221
-0.136,-0.880,0.583,-6.348,2.197,3.845
-0.133,-0.835,0.566,-3.174,2.869,5.920
-0.136,-0.812,0.574,-0.305,2.380,7.141
-0.131,-0.833,0.617,0.854,1.892,6.897
-0.128,-0.811,0.622,0.122,3.052,7.324
-0.127,-0.789,0.576,-0.427,5.310,7.751
-0.130,-0.751,0.595,-2.075,4.761,7.568
-0.131,-0.729,0.613,-3.906,4.272,6.348
-0.131,-0.719,0.598,-4.272,5.676,4.456
-0.129,-0.757,0.578,-5.554,6.592,2.319
-0.125,-0.820,0.602,-6.592,5.859,0.427
-0.118,-0.871,0.592,-4.456,5.676,0.854
-0.120,-0.872,0.571,-3.540,6.348,3.418
-0.123,-0.849,0.570,-1.770,5.859,5.737
-0.123,-0.823,0.583,-0.854,4.883,6.531
-0.112,-0.869,0.600,-1.526,4.822,5.432
-0.106,-0.892,0.605,-1.709,5.371,5.554
-0.101,-0.865,0.573,-0.854,7.202,7.446
-0.097,-0.848,0.545,2.014,8.057,8.606
-0.098,-0.832,0.527,2.686,7.812,9.033
-0.099,-0.826,0.529,1.221,6.653,9.460
-0.095,-0.847,0.522,0.061,5.859,9.277
-0.096,-0.824,0.528,-3.113,4.700,10.376
-0.103,-0.820,0.524,-5.066,3.967,10.925
-0.101,-0.827,0.522,-5.249,3.235,10.925
-0.103,-0.824,0.560,-6.226,1.343,11.230
-0.102,-0.823,0.589,-8.545,0.427,11.475
-0.100,-0.838,0.571,-8.728,1.587,11.047
-0.098,-0.868,0.585,-8.484,1.526,10.986
-0.101,-0.847,0.616,-8.362,1.526,12.634
-0.097,-0.856,0.619,-7.568,2.625,13.245
-0.097,-0.861,0.605,-6.775,4.089,13.489
-0.096,-0.844,0.587,-4.700,5.005,14.954
-0.093,-0.832,0.573,-3.784,5.249,15.686
-0.086,-0.813,0.558,-5.188,4.944,16.602
-0.081,-0.791,0.578,-8.301,3.784,17.273
-0.076,-0.807,0.604,-8.911,3.296,16.113
-0.065,-0.846,0.619,-6.714,3.845,15.503
-0.057,-0.884,0.618,-5.127,4.944,16.174
-0.055,-0.868,0.597,-4.089,6.226,18.066
-0.053,-0.876,0.588,-3.113,6.714,18.982
-0.052,-0.902,0.616,-2.502,5.920,19.043
-0.052,-0.896,0.619,-1.587,6.226,20.325
-0.051,-0.884,0.599,-0.305,6.958,21.423
-0.044,-0.881,0.592,-1.892,6.531,21.790
-0.043,-0.881,0.599,-4.395,5.615,22.400
-0.036,-0.879,0.597,-4.517,4.944,23.376
-0.030,-0.875,0.633,-5.615,3.906,24.292
-0.028,-0.866,0.669,-6.653,3.723,25.635
-0.664,3.011,-0.419,57.495,-7.935,-58.411
-0.845,3.041,-0.571,58.533,-18.982,-105.896
-0.995,2.832,-0.486,48.889,-39.490,-154.053
-1.133,2.523,-0.145,38.513,-62.866,-195.618
-1.248,2.103,0.293,41.992,-75.623,-230.408
-1.297,1.644,0.824,66.040,-76.355,-259.277
-1.343,1.320,1.206,113.953,-58.716,-281.189
-1.378,1.047,1.198,180.603,-23.254,-303.589
-1.448,0.940,0.779,239.746,14.526,-330.444
-1.735,1.058,0.104,260.010,36.133,-366.333
-1.663,0.504,-0.666,197.266,30.457,-427.307
-1.823,-0.745,-0.510,79.895,-19.470,-491.699
-1.840,-2.284,0.223,-26.978,-83.130,-521.606
-1.740,-3.548,0.912,-68.176,-117.188,-502.014
-1.611,-3.828,1.859,-24.109,-125.427,-438.660
-1.432,-4.000,2.423,83.679,-98.267,-389.709
-1.169,-4.000,2.259,186.462,-31.006,-343.262
-0.972,-4.000,1.764,241.516,34.790,-283.447
-0.887,-3.688,1.129,247.253,81.909,-229.248
-0.814,-3.107,0.248,210.205,107.971,-198.120
-0.750,-3.131,-0.452,107.544,99.304,-190.613
-0.603,-3.171,-0.334,-27.039,55.786,-178.650
-0.423,-3.266,0.261,-117.859,8.362,-152.832
-0.356,-3.353,0.615,-134.216,-3.479,-122.620
-0.300,-2.911,0.901,-76.111,1.038,-76.294
-0.248,-2.263,0.655,12.512,23.132,-36.621
-0.257,-1.786,0.234,65.369,42.175,-15.564
-0.244,-1.470,0.081,66.284,37.231,-7.263
-0.228,-1.371,0.186,41.199,22.095,-5.737
-0.213,-1.284,0.326,18.921,10.620,-4.028
-0.200,-1.118,0.398,16.052,6.714,0.854
-0.190,-0.905,0.440,23.315,5.615,4.456
-0.195,-0.893,0.422,34.363,5.859,0.671
-0.198,-0.806,0.451,41.687,3.601,-0.916
-0.205,-0.766,0.507,41.138,-0.610,-1.831
-0.210,-0.824,0.511,29.297,-3.235,-5.371
-0.216,-0.884,0.562,9.216,-7.751,-7.202
-0.220,-0.942,0.693,-9.216,-13.123,-7.874
-0.230,-1.013,0.804,-16.968,-14.160,-7.080
-0.240,-1.010,0.885,-15.930,-11.108,-3.906
-0.236,-0.965,0.921,-10.925,-6.470,-0.244
-0.233,-0.992,0.896,-5.005,-0.427,0.671
-0.227,-0.985,0.867,2.502,4.517,2.014
-0.218,-0.959,0.819,7.324,8.362,5.127
-0.217,-0.919,0.772,8.972,11.230,7.263
-0.208,-0.882,0.748,8.362,12.634,8.972
-0.212,-0.846,0.707,8.057,14.099,10.132
-0.208,-0.809,0.675,7.446,15.869,10.437
-0.208,-0.764,0.561,9.094,18.555,9.766
-0.198,-0.829,0.423,10.498,19.287,6.897
-0.193,-0.829,0.423,6.775,14.221,6.531
-0.188,-0.826,0.443,2.258,9.216,7.751
-0.190,-0.851,0.440,-1.343,6.897,7.141
-0.188,-0.858,0.445,-3.235,4.517,7.263
-0.186,-0.884,0.433,-5.554,2.197,7.385
-0.197,-0.890,0.440,-7.324,-0.488,9.155
-0.202,-0.901,0.468,-6.653,-2.991,10.803
-0.208,-0.907,0.505,-6.470,-4.761,12.268
-0.218,-0.869,0.522,-6.531,-5.798,13.855
-0.216,-0.858,0.582,-7.141,-7.324,14.343
-0.219,-0.853,0.630,-8.911,-7.324,15.137
-0.215,-0.834,0.614,-8.789,-4.456,15.808
-0.212,-0.810,0.601,-7.690,-2.991,16.418
-0.215,-0.791,0.582,-6.714,-2.075,16.235
-0.208,-0.769,0.578,-7.080,-2.502,16.235
-0.204,-0.780,0.589,-8.240,-3.235,16.174
-0.198,-0.793,0.597,-9.216,-3.113,15.869
-0.206,-0.777,0.601,-8.789,-2.930,16.785
-0.209,-0.762,0.650,-9.338,-2.808,16.663
-0.202,-0.759,0.667,-10.132,-1.953,15.076
-0.189,-0.788,0.626,-10.315,0.610,13.062
-0.179,-0.750,0.587,-11.719,1.526,14.465
-0.174,-0.765,0.569,-13.245,1.465,14.832
-0.170,-0.810,0.585,-11.597,0.549,14.160
-0.173,-0.787,0.605,-8.118,0.427,15.442
-0.168,-0.758,0.608,-3.479,1.709,16.479
-0.170,-0.760,0.568,0.916,3.479,15.198
-0.165,-0.738,0.529,2.808,3.662,15.198
-0.161,-0.769,0.506,0.366,2.075,14.526
-0.159,-0.795,0.525,-3.357,-0.427,14.038
-0.162,-0.734,0.584,-6.042,-2.625,15.381
-0.165,-0.740,0.611,-7.324,-2.747,13.916
-0.169,-0.763,0.578,-9.094,-1.221,11.780
-0.167,-0.826,0.621,-9.827,-1.831,10.803
-0.162,-0.829,0.710,-10.681,-2.502,11.169
-0.160,-0.815,0.670,-10.010,1.770,12.268
-0.161,-0.847,0.617,-8.240,5.554,11.475
-0.149,-0.826,0.578,-6.592,6.104,12.573
-0.138,-0.864,0.529,-4.578,5.920,13.000
-0.132,-0.850,0.514,-2.747,3.662,15.625
-0.127,-0.770,0.577,-1.892,0.427,18.555
-0.132,-0.742,0.571,-3.174,0.366,18.188
-0.132,-0.729,0.583,-3.479,-0.122,16.907
-0.136,-0.714,0.597,-5.066,-0.549,15.564
-0.141,-0.690,0.590,-5.615,0.305,13.611
-0.143,-0.665,0.580,-5.005,0.427,11.108
-0.146,-0.694,0.580,-6.592,-0.061,7.263
-0.152,-0.708,0.615,-7.263,-0.610,3.784
-0.141,-0.713,0.611,-4.700,0.244,1.587
-0.140,-0.803,0.569,-1.221,2.136,-1.587
-0.127,-0.864,0.507,2.930,2.380,-1.709
-0.121,-0.901,0.464,6.775,0.793,0.793
-0.120,-0.895,0.459,7.568,-2.747,4.822
-0.122,-0.871,0.473,9.399,-6.592,8.667
-0.132,-0.833,0.478,9.644,-10.193,11.902
-0.133,-0.831,0.520,7.446,-13.550,12.939
-0.137,-0.862,0.616,4.700,-16.724,13.428
-0.141,-0.868,0.712,2.136,-16.174,15.381
-0.141,-0.894,0.811,-1.587,-12.878,17.273
-0.142,-0.885,0.821,-3.845,-6.165,19.775
-0.148,-0.822,0.732,-3.601,1.709,22.766
-0.155,-0.772,0.611,-4.150,6.958,23.926
-0.152,-0.772,0.558,-5.432,7.263,23.376
-0.141,-0.795,0.538,-3.479,4.944,22.827
-0.138,-0.822,0.544,-3.113,2.502,23.193
-0.138,-0.817,0.593,-2.991,0.000,24.780
-0.135,-0.806,0.623,-1.404,-0.671,26.062
-0.132,-0.781,0.642,-0.977,0.061,27.100
-0.131,-0.774,0.649,-1.465,1.099,26.978
-0.126,-0.788,0.629,-1.831,3.052,26.245
-1.319,4.000,-0.438,157.410,58.289,-53.223
-1.494,3.939,-0.995,153.625,56.580,-147.278
-1.598,3.277,-1.470,108.337,34.424,-239.685
-1.647,2.574,-1.508,57.312,-8.484,-302.246
-1.644,1.912,-1.373,31.006,-50.720,-345.215
-1.629,1.069,-0.882,37.659,-87.158,-373.169
-1.597,0.280,-0.103,82.336,-106.201,-382.568
-1.568,-0.196,0.890,155.884,-100.342,-378.052
-1.611,-0.130,1.125,251.587,-54.199,-373.474
-1.762,0.179,0.041,315.613,16.785,-387.939
-2.088,0.224,-1.055,284.607,38.940,-435.486
-2.381,-1.641,-1.726,147.156,-2.625,-530.701
-2.365,-3.956,-1.320,-41.138,-94.482,-583.069
-2.175,-4.000,0.405,-194.214,-217.590,-529.785
-1.945,-4.000,2.358,-231.812,-288.452,-424.133
-1.662,-4.000,3.890,-123.047,-280.090,-327.515
-1.270,-4.000,4.000,55.359,-197.693,-223.083
-0.909,-4.000,4.000,184.753,-90.515,-127.686
-0.756,-3.423,3.377,230.286,14.404,-70.862
-0.761,-2.505,2.040,236.816,96.497,-47.485
-0.692,-1.691,0.970,208.252,128.479,-43.945
-0.547,-1.172,0.393,153.015,120.972,-57.068
-0.438,-1.560,0.383,80.994,94.666,-91.614
-0.328,-1.814,0.547,28.809,71.716,-105.652
-0.244,-1.932,0.560,9.766,64.392,-98.633
-0.233,-1.682,0.354,10.620,67.444,-79.102
-0.212,-1.354,0.140,23.987,66.650,-62.073
-0.218,-1.373,0.071,33.875,59.204,-60.669
-0.212,-1.388,0.019,46.326,49.438,-58.105
-0.221,-1.480,-0.118,51.392,41.626,-54.626
-0.227,-1.497,-0.044,50.232,25.879,-47.119
-0.231,-1.482,0.121,43.152,8.118,-38.147
-0.249,-1.481,0.138,27.405,-0.916,-31.433
-0.256,-1.437,0.280,6.470,-11.658,-24.231
-0.268,-1.402,0.422,-11.963,-21.179,-17.883
-0.275,-1.395,0.541,-25.574,-24.292,-11.353
-0.280,-1.335,0.672,-29.175,-24.658,-3.723
-0.284,-1.267,0.681,-25.574,-19.592,3.967
-0.288,-1.167,0.634,-17.090,-13.367,12.024
-0.295,-1.064,0.618,-8.423,-10.742,19.165
-0.303,-0.928,0.630,-2.930,-10.071,25.085
-0.315,-0.837,0.661,-1.282,-10.132,28.381
-0.325,-0.763,0.707,-2.563,-9.827,29.236
-0.328,-0.698,0.738,-3.784,-7.874,28.564
-0.331,-0.663,0.769,-4.395,-5.005,26.306
-0.321,-0.667,0.759,-4.517,-1.343,23.254
-0.316,-0.676,0.688,-5.798,3.601,20.142
-0.302,-0.711,0.657,-8.240,5.798,16.907
-0.297,-0.746,0.622,-8.667,6.958,15.137
-0.294,-0.776,0.584,-6.592,8.057,14.771
-0.291,-0.774,0.559,-4.883,7.690,15.259
-0.287,-0.783,0.566,-5.432,6.409,15.503
-0.289,-0.793,0.580,-6.592,5.005,15.442
-0.284,-0.784,0.571,-7.019,4.578,15.747
-0.279,-0.807,0.563,-9.094,3.784,15.381
-0.280,-0.825,0.596,-9.705,2.441,15.808
-0.278,-0.782,0.640,-7.935,1.892,17.578
-0.279,-0.756,0.629,-6.226,3.662,18.555
-0.274,-0.752,0.572,-5.920,5.371,17.822
-0.275,-0.704,0.548,-10.559,4.028,18.066
-0.271,-0.701,0.550,-19.775,0.916,16.785
-0.268,-0.682,0.567,-29.724,-2.075,14.771
-0.268,-0.714,0.575,-37.842,-3.845,12.817
-0.263,-0.727,0.640,-39.185,-5.493,11.963
-0.255,-0.772,0.669,-36.194,-5.005,12.024
-0.255,-0.807,0.679,-30.090,-2.930,13.306
-0.255,-0.794,0.687,-19.409,-0.916,16.602
-0.257,-0.750,0.659,-10.010,1.526,19.470
-0.263,-0.726,0.645,-5.920,2.563,20.569
-0.262,-0.744,0.672,-7.019,1.648,19.775
-0.260,-0.786,0.699,-11.047,1.282,18.738
-0.255,-0.760,0.715,-13.977,1.709,18.799
-0.255,-0.768,0.710,-15.503,3.479,18.494
-0.251,-0.768,0.693,-17.334,5.005,18.127
-0.244,-0.765,0.674,-18.494,6.104,18.127
-0.237,-0.790,0.647,-19.104,7.202,17.944
-0.226,-0.782,0.678,-17.639,6.836,19.348
-0.220,-0.797,0.664,-10.376,7.629,21.667
-0.218,-0.793,0.617,-6.409,9.705,23.376
-0.214,-0.772,0.609,-5.920,8.728,25.024
-0.210,-0.771,0.597,-9.705,7.446,24.658
-0.206,-0.754,0.605,-16.541,5.554,24.414
-0.202,-0.792,0.617,-20.630,3.662,23.193
-0.198,-0.784,0.625,-22.644,2.869,23.743
-0.200,-0.802,0.648,-22.827,2.563,24.902
-0.191,-0.785,0.709,-20.203,2.563,26.611
-0.191,-0.705,0.686,-13.916,4.944,29.724
-0.188,-0.728,0.630,-9.827,7.812,29.175
-0.178,-0.740,0.607,-9.460,7.324,28.931
-0.178,-0.745,0.593,-9.216,6.165,29.358
-0.177,-0.708,0.603,-8.911,4.272,29.785
-0.174,-0.716,0.607,-6.287,2.441,29.236
-0.170,-0.758,0.636,-5.615,0.793,28.198
-0.170,-0.741,0.637,-5.432,0.366,28.931
-0.172,-0.744,0.660,-6.592,0.000,29.358
-0.167,-0.756,0.698,-7.812,-0.549,29.236
-0.163,-0.722,0.723,-9.277,0.488,30.396
-0.159,-0.717,0.710,-8.240,2.930,31.006
-0.155,-0.736,0.694,-6.653,4.822,30.823
-0.151,-0.765,0.675,-4.761,6.165,30.945
