aX,aY,aZ,gX,gY,gZ
0.346,-0.604,-0.903,3.723,6.897,-4.761
0.339,-0.592,-0.939,-6.470,1.953,-2.808
0.331,-0.541,-0.932,-14.465,-3.235,-1.038
0.319,-0.497,-0.860,-16.418,-7.141,0.061
0.299,-0.470,-0.751,-12.512,-7.690,-0.854
0.295,-0.465,-0.724,-7.080,-2.869,-2.686
0.305,-0.484,-0.754,-2.747,3.784,-5.493
0.308,-0.495,-0.781,0.305,7.935,-7.812
0.310,-0.522,-0.770,2.014,9.460,-9.399
0.301,-0.543,-0.804,1.770,11.719,-10.132
0.301,-0.505,-0.829,0.977,12.756,-8.423
0.288,-0.506,-0.885,0.427,12.573,-8.484
0.270,-0.554,-0.836,-2.563,9.338,-9.521
0.276,-0.496,-0.868,-3.967,8.972,-5.249
0.291,-0.513,-0.959,-3.052,9.888,-5.127
0.285,-0.537,-0.928,-0.977,4.944,-7.629
0.287,-0.546,-0.881,2.136,0.671,-7.629
0.285,-0.583,-0.878,5.920,1.099,-8.118
0.283,-0.576,-0.857,9.888,1.648,-6.531
0.278,-0.591,-0.827,12.512,1.953,-5.310
0.283,-0.581,-0.854,12.817,4.578,-3.540
0.287,-0.581,-0.882,10.681,5.127,-2.441
0.288,-0.571,-0.862,7.263,3.967,-1.709
0.292,-0.552,-0.900,3.296,3.784,-0.671
0.303,-0.597,-0.890,-0.183,1.526,-1.282
0.298,-0.557,-0.887,-1.221,-0.366,0.366
0.296,-0.521,-0.883,-1.648,-1.343,1.709
0.296,-0.527,-0.863,-1.892,-2.502,0.122
0.297,-0.548,-0.856,-1.282,-2.991,-1.282
0.296,-0.565,-0.809,0.427,-3.357,-1.770
0.297,-0.564,-0.791,2.869,-2.075,-1.404
0.299,-0.574,-0.782,5.005,0.610,-1.221
0.302,-0.581,-0.812,5.981,3.784,-0.793
0.306,-0.584,-0.845,5.798,5.066,0.122
0.311,-0.575,-0.865,5.554,3.906,1.587
0.304,-0.552,-0.862,5.310,1.953,3.113
0.297,-0.526,-0.857,5.127,0.366,4.333
0.290,-0.511,-0.844,4.456,-0.793,4.272
0.280,-0.506,-0.804,4.150,-1.709,3.723
0.278,-0.501,-0.800,4.272,-0.183,2.808
0.279,-0.507,-0.831,5.188,2.380,1.648
0.284,-0.532,-0.804,6.653,3.174,0.793
0.275,-0.563,-0.780,8.240,4.089,1.038
0.278,-0.526,-0.847,8.911,7.751,3.052
0.279,-0.524,-0.901,8.972,9.399,3.052
0.283,-0.544,-0.910,7.751,7.690,2.625
0.281,-0.542,-0.927,5.371,5.310,3.479
0.284,-0.519,-0.936,2.808,2.441,5.066
0.281,-0.504,-0.892,0.305,-1.770,5.371
0.270,-0.496,-0.850,-0.977,-3.906,4.883
0.271,-0.463,-0.844,-0.854,-3.784,5.188
0.276,-0.484,-0.825,0.977,-3.296,3.601
0.276,-0.492,-0.794,3.540,-2.808,2.930
0.285,-0.479,-0.816,5.554,-0.488,3.174
0.279,-0.488,-0.823,6.714,1.160,1.892
0.278,-0.500,-0.816,7.263,2.014,1.282
0.285,-0.500,-0.834,7.629,3.479,0.427
0.283,-0.514,-0.849,7.019,4.333,-0.183
0.295,-0.547,-0.852,5.920,3.174,-0.610
0.296,-0.575,-0.869,4.272,2.197,0.366
0.298,-0.550,-0.883,1.831,0.305,2.991
0.291,-0.525,-0.856,0.793,-2.075,5.371
0.276,-0.485,-0.815,0.732,-3.479,6.653
0.270,-0.451,-0.804,1.709,-3.052,6.958
0.274,-0.451,-0.827,2.808,-1.465,5.371
0.273,-0.468,-0.842,4.028,-0.549,3.601
0.269,-0.460,-0.826,4.822,-0.610,3.235
0.276,-0.461,-0.812,4.395,-0.427,2.197
0.268,-0.541,-0.811,3.845,0.977,0.122
0.288,-0.526,-0.832,5.676,2.625,0.671
0.295,-0.538,-0.836,6.042,2.686,4.150
0.287,-0.545,-0.836,6.104,1.953,5.615
0.278,-0.538,-0.821,5.188,1.465,8.606
0.267,-0.479,-0.857,6.653,1.831,10.559
0.282,-0.415,-0.847,7.690,1.465,10.559
0.255,-0.497,-0.845,5.493,0.488,6.653
0.279,-0.458,-0.855,8.240,1.526,5.859
0.265,-0.425,-0.873,9.460,1.404,5.249
0.274,-0.479,-0.864,6.531,-1.221,1.709
0.272,-0.546,-0.858,8.972,-1.587,-1.526
0.283,-0.506,-0.860,9.766,-1.709,1.099
-0.968,3.296,0.715,-38.208,128.540,-37.720
-1.196,3.565,0.227,-43.579,155.334,-100.403
-1.444,3.445,-0.005,-52.429,160.400,-183.716
-1.494,3.440,-0.391,-48.767,157.104,-250.977
-1.914,2.813,-0.022,-59.570,129.944,-331.604
-2.084,2.726,0.032,-47.424,129.150,-390.747
-2.224,2.159,-0.030,-35.217,145.935,-456.177
-2.407,1.380,0.018,-26.001,154.419,-531.921
-2.479,0.838,-0.254,7.080,177.002,-575.012
-2.571,-0.092,-0.726,26.794,198.669,-612.427
-2.363,-1.458,-1.688,11.902,209.534,-634.094
-1.630,-2.502,-2.297,-16.296,184.692,-609.985
-1.280,-3.431,-2.115,-50.720,119.751,-549.011
-0.769,-2.977,-1.247,-63.660,52.063,-445.618
-0.645,-2.384,-1.082,-46.509,47.180,-375.488
-0.538,-2.095,-1.007,-10.315,66.956,-364.502
-0.600,-2.094,-0.868,43.640,88.501,-378.113
-0.663,-2.336,-1.024,93.384,121.826,-395.020
-0.599,-3.239,-1.748,93.384,151.611,-399.475
-0.430,-4.000,-2.772,26.733,147.705,-369.751
-0.105,-4.000,-3.011,-58.044,83.191,-277.649
0.089,-3.997,-2.335,-117.126,-3.357,-170.227
0.235,-3.159,-1.461,-126.465,-50.537,-81.543
0.259,-2.228,-1.042,-101.685,-44.189,-36.011
0.304,-1.544,-0.837,-58.899,-15.015,-33.569
0.299,-1.176,-0.604,-19.043,11.108,-56.213
0.352,-1.036,-0.440,15.991,35.950,-87.402
0.257,-1.171,-0.580,50.171,69.519,-120.605
0.222,-1.526,-1.075,62.683,92.773,-140.137
0.175,-1.805,-1.812,33.081,90.088,-129.822
0.187,-2.079,-1.871,-20.020,41.199,-95.642
0.229,-2.136,-1.331,-69.214,-18.066,-51.514
0.264,-1.890,-0.812,-89.539,-46.875,-6.958
0.248,-1.608,-0.733,-83.862,-38.269,18.616
0.242,-1.276,-0.683,-62.683,-24.231,30.518
0.194,-0.971,-0.587,-37.964,-14.954,29.236
0.213,-0.789,-0.601,-14.404,-2.930,18.005
0.227,-0.805,-0.685,1.465,6.714,0.854
0.253,-0.850,-0.709,10.498,8.789,-11.230
0.258,-0.894,-0.654,17.639,6.897,-17.822
0.260,-0.938,-0.645,24.353,8.911,-21.545
0.254,-0.957,-0.680,29.175,13.000,-21.667
0.238,-0.927,-0.765,27.893,14.282,-16.479
0.236,-0.858,-0.843,15.564,9.155,-8.728
0.219,-0.841,-0.861,-4.761,-1.770,-3.845
0.204,-0.902,-0.805,-24.353,-12.878,-1.892
0.232,-0.849,-0.726,-32.654,-19.775,3.357
0.267,-0.847,-0.614,-32.654,-21.851,6.958
0.239,-0.826,-0.547,-25.879,-17.700,6.653
0.234,-0.716,-0.580,-13.611,-8.484,8.057
0.233,-0.661,-0.617,-1.892,-1.953,4.211
0.222,-0.690,-0.684,5.920,1.221,-2.502
0.235,-0.721,-0.717,8.911,0.305,-8.362
0.234,-0.810,-0.658,8.789,-3.174,-13.916
0.226,-0.797,-0.676,9.277,-3.479,-10.010
0.211,-0.748,-0.688,4.883,-3.601,-5.249
0.208,-0.766,-0.691,-1.648,-4.761,-3.418
0.222,-0.825,-0.688,-4.700,-5.371,-3.418
0.233,-0.805,-0.639,-4.639,-6.348,-0.610
0.217,-0.739,-0.616,-3.357,-5.127,2.380
0.225,-0.706,-0.634,-1.343,-2.625,1.160
0.214,-0.732,-0.654,1.648,-0.305,-2.686
0.210,-0.699,-0.702,4.700,1.160,-3.357
0.221,-0.680,-0.730,6.836,0.488,-4.028
0.206,-0.703,-0.738,5.981,-3.174,-4.578
0.212,-0.723,-0.723,3.601,-6.775,-3.845
0.212,-0.732,-0.674,-3.235,-11.230,-2.319
0.219,-0.775,-0.692,-8.240,-12.024,-1.343
0.222,-0.809,-0.691,-9.338,-11.169,0.427
0.217,-0.770,-0.657,-6.165,-11.108,3.662
0.221,-0.714,-0.616,-3.967,-10.010,5.127
0.234,-0.739,-0.607,-3.906,-7.324,2.319
0.241,-0.774,-0.641,-0.854,-3.601,-0.549
0.239,-0.745,-0.674,5.615,-2.075,0.122
0.241,-0.708,-0.690,8.240,-2.136,0.061
0.226,-0.730,-0.664,9.155,-3.052,-1.770
0.225,-0.729,-0.679,7.812,-2.991,-2.075
0.230,-0.745,-0.708,3.601,-3.174,-2.136
0.220,-0.775,-0.727,-0.427,-4.517,-1.953
0.219,-0.787,-0.734,-2.563,-6.287,-0.061
0.225,-0.782,-0.708,-3.418,-8.545,2.319
0.246,-0.778,-0.640,-3.906,-9.827,3.845
0.231,-0.750,-0.633,-0.549,-8.179,5.737
0.219,-0.657,-0.693,2.991,-4.700,7.812
0.213,-0.658,-0.716,3.296,-5.127,5.249
0.219,-0.708,-0.713,2.991,-6.714,0.732
0.232,-0.715,-0.674,2.747,-8.667,-0.061
0.243,-0.726,-0.624,2.563,-9.521,0.061
0.238,-0.729,-0.638,2.808,-7.568,0.549
0.244,-0.757,-0.705,2.686,-5.066,0.916
0.238,-0.800,-0.717,1.404,-6.165,1.160
0.241,-0.780,-0.690,2.075,-8.545,4.211
0.214,-0.708,-0.686,3.723,-9.094,7.629
0.220,-0.649,-0.735,1.465,-9.216,7.507
0.241,-0.689,-0.720,-0.854,-12.085,2.930
0.217,-0.733,-0.696,1.587,-15.381,0.061
0.234,-0.727,-0.676,4.089,-16.418,1.282
0.250,-0.739,-0.662,5.920,-15.930,1.526
0.246,-0.774,-0.631,6.653,-15.686,0.549
0.251,-0.781,-0.616,5.737,-13.672,0.732
0.240,-0.757,-0.647,4.211,-9.521,2.563
0.260,-0.747,-0.663,1.892,-7.202,3.174
0.265,-0.771,-0.675,-0.793,-7.141,3.174
0.234,-0.749,-0.659,-1.953,-7.385,5.249
0.244,-0.695,-0.649,-3.601,-5.859,5.920
0.245,-0.731,-0.698,-3.418,-2.502,1.770
0.261,-0.759,-0.738,-1.892,-2.136,-0.366
0.259,-0.764,-0.696,-2.441,-5.066,1.953
0.248,-0.727,-0.652,-0.793,-6.714,5.615
0.260,-0.718,-0.705,3.296,-3.784,5.371
0.254,-0.741,-0.711,2.380,-4.395,2.563
0.261,-0.772,-0.682,0.549,-6.714,0.671
0.277,-0.811,-0.680,-0.305,-6.714,0.488
0.276,-0.835,-0.658,-0.305,-6.409,1.587
0.282,-0.834,-0.640,1.160,-5.005,3.845
0.279,-0.845,-0.693,3.967,-1.648,5.493
0.270,-0.830,-0.734,5.127,0.549,7.690
0.279,-0.791,-0.743,5.432,-0.549,9.705
0.272,-0.789,-0.739,6.042,-1.587,9.399
0.303,-0.800,-0.713,6.653,-2.747,7.568
-1.198,2.652,0.186,6.958,238.464,-171.509
-1.412,2.631,-0.038,-0.977,254.517,-222.473
-1.600,2.571,-0.250,-1.404,265.137,-272.461
-1.809,2.463,-0.476,-0.244,268.250,-320.312
-1.924,2.321,-0.533,-6.775,261.536,-364.014
-2.078,2.027,-0.324,-16.418,247.437,-407.043
-2.212,1.819,-0.235,-21.057,242.798,-443.359
-2.242,1.358,-0.233,-28.076,244.019,-477.966
-2.188,0.749,-0.181,-32.227,242.004,-506.958
-2.232,0.390,0.084,-23.865,239.380,-522.400
-2.396,-0.115,0.127,-14.526,252.319,-539.734
-2.592,-0.913,-0.936,-37.964,284.973,-560.486
-2.643,-1.590,-2.382,-85.815,286.499,-560.608
-2.622,-2.231,-3.655,-150.696,224.792,-536.072
-2.417,-2.745,-3.991,-211.548,98.267,-479.980
-1.741,-3.999,-3.079,-248.535,-52.490,-425.903
-1.038,-4.000,-0.740,-233.337,-162.415,-397.034
-0.597,-4.000,1.436,-164.978,-133.911,-322.266
-0.528,-3.888,0.263,-69.153,61.829,-153.381
-0.542,-1.890,-1.825,8.850,223.450,-68.115
-0.538,-1.811,-2.987,13.062,232.971,-110.229
-0.408,-2.302,-3.371,-19.165,161.743,-141.479
-0.166,-2.543,-3.047,-53.894,68.237,-118.408
-0.035,-2.580,-2.188,-76.233,-10.925,-78.430
0.114,-2.087,-1.434,-78.003,-47.974,-35.706
0.215,-1.610,-0.919,-57.861,-47.729,-12.939
0.281,-1.264,-0.512,-24.719,-32.776,-12.451
0.272,-0.930,-0.348,6.042,-7.385,-14.282
0.178,-0.705,-0.406,30.029,21.729,-24.353
0.101,-0.707,-0.687,43.274,49.988,-46.387
0.015,-0.857,-0.998,49.316,66.956,-66.956
-0.078,-1.003,-1.325,45.715,67.139,-73.425
-0.126,-1.166,-1.604,29.053,52.734,-67.139
-0.118,-1.343,-1.568,4.089,22.522,-54.138
-0.115,-1.360,-1.387,-12.512,-7.568,-32.166
-0.106,-1.245,-1.130,-21.606,-27.771,-9.094
-0.098,-1.100,-0.929,-25.940,-35.522,3.906
-0.047,-0.916,-0.906,-23.437,-31.250,9.521
-0.029,-0.776,-0.839,-12.390,-26.123,8.606
-0.016,-0.530,-0.752,-0.305,-22.400,6.226
0.020,-0.457,-0.749,8.179,-14.832,-3.479
0.070,-0.679,-0.806,7.996,-8.118,-21.362
0.105,-0.819,-0.825,7.141,-5.920,-27.405
0.125,-0.832,-0.795,7.751,-5.737,-21.484
0.120,-0.812,-0.842,6.836,-4.333,-13.794
0.117,-0.780,-0.897,4.028,-4.333,-6.348
0.097,-0.783,-0.832,1.648,-8.728,-1.526
0.085,-0.720,-0.825,-0.061,-9.888,3.967
0.077,-0.661,-0.845,-0.916,-8.606,7.446
0.076,-0.629,-0.803,0.122,-8.911,7.324
0.065,-0.562,-0.759,2.686,-8.118,6.470
0.068,-0.536,-0.770,3.845,-4.578,3.967
0.063,-0.586,-0.809,6.226,-1.160,-1.160
0.059,-0.575,-0.861,10.254,1.038,-2.258
0.059,-0.589,-0.829,12.390,-0.183,-2.930
0.059,-0.616,-0.813,11.414,-0.366,-3.845
0.044,-0.608,-0.907,8.240,1.587,-2.136
0.042,-0.592,-0.966,3.113,-0.305,0.000
0.036,-0.592,-0.935,-1.160,-6.348,1.160
0.067,-0.607,-0.858,-3.906,-11.108,3.052
0.079,-0.635,-0.753,-8.606,-13.062,4.150
0.077,-0.594,-0.844,-12.390,-7.324,7.263
0.087,-0.554,-0.888,-10.437,-4.578,9.216
0.082,-0.532,-0.830,-7.446,-6.653,8.179
0.085,-0.528,-0.814,-2.930,-5.127,5.432
0.096,-0.547,-0.784,-0.183,-2.808,1.892
0.080,-0.595,-0.844,1.099,1.221,-1.038
0.073,-0.613,-0.956,2.441,4.456,-1.038
0.069,-0.636,-0.961,1.709,1.038,-0.366
0.075,-0.663,-0.923,1.648,-2.869,0.305
0.087,-0.656,-0.863,1.953,-3.784,1.953
0.080,-0.652,-0.832,0.244,-2.991,3.418
0.066,-0.641,-0.942,0.671,1.526,4.639
0.062,-0.615,-0.989,1.892,1.587,6.531
0.056,-0.607,-0.953,2.136,-3.174,7.202
0.056,-0.606,-0.904,2.014,-5.859,7.568
0.056,-0.604,-0.891,1.709,-5.859,7.812
0.050,-0.590,-0.932,1.770,-4.456,8.728
0.056,-0.605,-0.928,2.075,-5.981,9.216
0.059,-0.614,-0.906,3.113,-7.629,9.521
0.063,-0.578,-0.868,4.089,-8.118,10.315
0.077,-0.595,-0.840,2.563,-7.568,9.277
0.090,-0.625,-0.882,2.991,-4.517,8.179
0.090,-0.615,-0.892,4.639,-3.784,10.010
0.087,-0.619,-0.860,6.104,-4.944,11.230
0.094,-0.608,-0.856,7.935,-3.845,11.536
0.098,-0.631,-0.853,8.362,-2.991,11.963
0.094,-0.626,-0.855,7.507,-2.563,13.184
0.078,-0.588,-0.887,5.676,-1.770,15.015
0.069,-0.546,-0.895,3.113,-2.197,15.381
0.093,-0.501,-0.871,1.099,-2.991,14.587
0.073,-0.495,-0.855,-2.014,-4.211,12.756
0.075,-0.517,-0.874,-3.967,-4.395,9.949
0.081,-0.552,-0.877,-4.272,-4.822,7.996
0.082,-0.539,-0.820,-4.395,-6.287,7.690
0.060,-0.516,-0.844,-5.005,-4.822,7.812
0.057,-0.505,-0.896,-5.554,-2.930,6.348
0.072,-0.503,-0.892,-7.080,-4.150,5.188
0.076,-0.535,-0.868,-8.484,-6.958,4.822
0.072,-0.571,-0.899,-8.118,-7.263,5.310
0.086,-0.608,-0.883,-8.057,-8.606,6.348
0.086,-0.635,-0.902,-7.568,-9.583,8.057
0.101,-0.681,-0.955,-8.911,-10.315,10.681
0.115,-0.739,-0.933,-12.451,-14.771,13.977
0.121,-0.766,-0.900,-15.015,-18.616,18.677
0.137,-0.706,-0.867,-13.611,-19.043,24.597
0.136,-0.683,-0.870,-11.719,-17.212,27.649
0.134,-0.694,-0.873,-8.606,-14.954,27.649
0.140,-0.671,-0.856,-5.188,-14.221,28.809
0.137,-0.687,-0.907,-2.747,-12.207,28.809
0.141,-0.711,-0.923,-1.343,-11.658,28.137
0.148,-0.717,-0.920,-0.122,-13.123,29.541
0.134,-0.748,-0.950,-0.488,-14.099,30.884
0.158,-0.797,-0.963,-2.441,-15.442,31.921
0.168,-0.854,-0.983,-4.150,-17.212,34.485
0.161,-0.824,-1.001,-4.761,-20.630,41.626
0.162,-0.780,-0.950,-6.409,-25.452,48.157
0.177,-0.813,-0.871,-7.690,-27.832,51.208
0.172,-0.746,-0.880,-7.080,-25.574,55.359
0.169,-0.651,-0.907,-8.484,-23.254,59.448
-1.364,-2.719,-0.782,3.845,91.248,-511.536
-1.162,-3.138,-0.743,46.509,124.023,-473.389
-0.957,-3.201,-1.458,81.543,177.917,-417.542
-0.845,-2.927,-2.431,73.425,200.745,-338.928
-0.697,-2.751,-3.320,-13.855,158.691,-257.996
-0.469,-2.592,-3.375,-130.188,59.937,-177.734
-0.270,-1.966,-2.247,-218.994,-62.683,-102.478
-0.052,-1.341,-1.188,-244.873,-129.639,-61.890
0.081,-0.933,-0.198,-196.289,-133.667,-72.021
0.166,-0.847,0.641,-113.647,-95.825,-111.572
0.147,-1.021,0.390,-28.687,-10.254,-159.485
0.124,-1.498,-0.634,30.518,73.425,-196.472
0.095,-1.903,-0.979,58.289,96.497,-208.252
0.042,-1.971,-1.086,75.134,94.604,-191.528
0.022,-1.838,-1.633,71.716,99.670,-163.147
0.080,-1.986,-2.090,36.438,81.055,-139.465
-0.005,-2.220,-1.902,-17.822,28.870,-114.075
0.141,-1.909,-1.582,-53.589,-16.296,-69.397
0.153,-1.752,-1.333,-64.941,-37.170,-41.931
0.202,-1.595,-0.948,-62.622,-51.086,-29.785
0.190,-1.330,-0.594,-43.518,-49.622,-22.156
0.222,-1.208,-0.562,-23.376,-29.968,-27.527
0.205,-1.218,-0.758,-7.263,-7.507,-36.987
0.209,-1.268,-0.849,0.854,0.671,-41.992
0.212,-1.270,-0.901,10.620,3.357,-40.527
0.219,-1.282,-0.846,16.113,1.770,-36.621
0.219,-1.371,-0.958,10.071,0.671,-29.907
0.226,-1.386,-1.096,-5.066,-4.150,-16.357
0.237,-1.316,-0.918,-20.264,-20.325,0.061
0.202,-1.200,-0.802,-28.381,-30.090,14.526
0.232,-1.005,-0.753,-29.663,-30.090,24.475
0.235,-0.919,-0.629,-24.536,-28.809,25.208
0.237,-0.830,-0.546,-15.198,-23.254,23.010
0.225,-0.740,-0.538,-4.944,-14.038,20.447
0.225,-0.665,-0.567,1.587,-5.310,16.479
0.218,-0.656,-0.667,2.625,-0.244,12.024
0.209,-0.651,-0.737,0.854,0.366,9.827
0.193,-0.647,-0.715,-0.854,-2.991,9.399
0.195,-0.622,-0.695,-4.822,-5.188,9.155
0.191,-0.668,-0.714,-10.498,-5.737,7.690
0.184,-0.733,-0.710,-14.343,-6.836,6.409
0.175,-0.693,-0.708,-13.489,-7.690,9.399
0.172,-0.638,-0.692,-9.827,-7.080,10.742
0.195,-0.640,-0.567,-4.089,-6.042,7.507
0.177,-0.633,-0.593,1.892,-0.183,4.333
0.174,-0.617,-0.740,7.996,7.996,2.625
0.158,-0.669,-0.756,9.399,7.202,0.244
0.146,-0.683,-0.823,8.545,5.371,0.671
0.174,-0.684,-0.795,3.540,1.587,2.808
0.171,-0.785,-0.750,-3.845,-1.709,1.221
0.166,-0.757,-0.817,-4.089,-0.488,5.127
0.157,-0.709,-0.791,-2.258,-2.197,9.155
0.145,-0.703,-0.787,-1.465,-3.174,8.728
0.160,-0.671,-0.723,0.671,-3.052,7.935
0.158,-0.672,-0.661,3.540,-2.075,5.493
0.157,-0.698,-0.747,7.263,3.906,2.625
0.154,-0.702,-0.774,10.681,5.981,1.587
0.144,-0.692,-0.753,12.695,4.700,1.404
0.135,-0.692,-0.786,12.878,5.371,1.099
0.126,-0.715,-0.829,9.521,5.127,0.793
0.120,-0.763,-0.846,5.615,2.563,0.732
0.120,-0.753,-0.851,4.639,0.183,3.357
0.114,-0.714,-0.814,5.066,-2.808,6.042
0.116,-0.699,-0.769,4.517,-4.395,6.226
0.131,-0.728,-0.789,2.991,-4.211,5.066
0.141,-0.773,-0.778,0.061,-4.761,4.639
0.142,-0.727,-0.773,-0.671,-6.287,8.423
0.147,-0.722,-0.777,0.061,-6.897,10.864
0.151,-0.636,-0.722,1.831,-7.629,11.108
0.160,-0.678,-0.708,1.587,-7.263,8.606
0.161,-0.722,-0.746,2.197,-4.883,5.371
0.169,-0.731,-0.753,3.601,-4.822,5.066
0.165,-0.749,-0.752,4.639,-5.737,5.127
0.175,-0.751,-0.740,3.540,-6.287,5.615
0.177,-0.749,-0.725,-0.183,-7.324,6.958
0.189,-0.763,-0.762,-2.380,-6.775,7.935
0.191,-0.772,-0.756,-3.052,-7.812,9.216
0.192,-0.750,-0.748,-2.930,-9.033,11.230
0.199,-0.724,-0.732,-2.686,-9.766,12.756
0.207,-0.739,-0.697,-3.052,-10.254,12.634
0.207,-0.724,-0.687,-2.319,-8.545,13.062
0.210,-0.731,-0.744,-0.183,-5.188,13.184
0.211,-0.744,-0.775,1.282,-4.639,12.939
0.215,-0.739,-0.760,2.563,-6.348,13.489
0.220,-0.724,-0.723,3.296,-7.324,13.000
0.238,-0.759,-0.681,3.723,-6.897,11.047
0.251,-0.817,-0.717,5.676,-3.601,9.460
0.255,-0.828,-0.733,6.897,-2.869,11.475
0.260,-0.838,-0.736,6.042,-3.235,14.404
0.256,-0.847,-0.753,4.700,-3.113,16.663
0.257,-0.805,-0.732,3.418,-3.357,20.691
0.252,-0.778,-0.742,2.991,-3.296,23.682
0.251,-0.771,-0.765,2.319,-2.991,25.208
0.248,-0.749,-0.765,2.563,-3.296,26.672
0.250,-0.723,-0.766,2.563,-3.967,27.710
0.256,-0.729,-0.752,2.686,-4.822,27.527
0.258,-0.736,-0.755,3.540,-5.127,27.283
0.260,-0.725,-0.715,4.639,-5.676,27.710
0.259,-0.723,-0.686,5.432,-4.639,27.527
0.245,-0.722,-0.765,6.470,-0.977,27.527
0.239,-0.700,-0.824,6.409,-0.122,28.687
0.233,-0.710,-0.834,4.333,-2.686,29.175
0.231,-0.709,-0.821,1.831,-5.310,29.968
0.229,-0.673,-0.833,0.122,-7.507,31.738
0.234,-0.687,-0.812,-1.587,-10.254,31.494
0.239,-0.716,-0.801,-2.136,-11.963,30.640
0.247,-0.703,-0.770,-1.343,-12.512,31.677
0.263,-0.697,-0.730,-1.038,-12.695,32.227
0.262,-0.697,-0.777,0.366,-10.315,32.532
0.266,-0.652,-0.768,2.319,-10.315,34.424
0.260,-0.615,-0.705,2.747,-12.146,35.217
0.268,-0.583,-0.692,1.587,-10.437,34.607
0.272,-0.599,-0.724,-0.488,-7.690,33.081
0.269,-0.632,-0.761,-2.136,-6.897,31.860
0.265,-0.638,-0.772,-2.380,-7.812,32.349
0.258,-0.665,-0.790,-3.662,-8.972,33.081
0.260,-0.707,-0.822,-7.690,-10.986,34.912
0.268,-0.721,-0.868,-14.282,-14.648,39.429
0.281,-0.744,-0.844,-20.935,-20.752,44.250
0.295,-0.715,-0.764,-24.048,-25.574,49.438
-0.708,2.842,0.479,-46.936,100.037,-106.323
-0.945,3.050,0.323,-40.527,114.441,-151.611
-1.176,3.153,0.213,-32.288,121.155,-205.322
-1.371,3.001,-0.023,-24.475,126.587,-266.479
-1.561,2.517,-0.098,-26.550,122.925,-330.811
-1.660,1.975,-0.213,-30.579,114.563,-382.019
-1.698,1.508,-0.407,-34.973,103.943,-416.321
-1.686,0.702,-0.602,-52.002,85.022,-446.472
-1.644,-0.187,-0.451,-76.660,57.800,-463.074
-1.170,-0.415,-0.358,-96.497,42.786,-448.242
-1.243,-0.417,-0.430,-86.853,40.161,-431.274
-1.385,-0.179,-0.159,-64.819,32.532,-436.890
-1.239,-0.305,-0.177,-32.593,61.646,-466.797
-1.486,-0.938,-0.471,7.446,98.083,-515.381
-1.667,-1.444,-1.411,48.828,134.644,-550.720
-1.722,-1.956,-2.514,83.130,152.893,-565.735
-1.605,-3.283,-2.952,101.379,123.657,-580.811
-1.079,-4.000,-2.804,84.656,70.984,-555.542
-0.446,-4.000,-2.352,46.326,24.048,-456.177
0.116,-4.000,-1.555,-0.122,-8.240,-310.669
0.245,-3.971,-1.062,-27.588,-9.338,-169.434
0.167,-2.530,-1.083,-32.593,14.526,-66.406
0.111,-1.232,-1.052,-34.912,29.602,-25.269
0.143,-0.541,-0.799,-19.531,30.823,-37.109
0.107,-0.353,-0.632,6.836,36.560,-83.618
0.056,-0.654,-0.633,32.166,48.523,-137.085
0.032,-1.217,-0.861,50.903,61.951,-179.687
-0.001,-1.945,-1.287,55.054,69.580,-198.364
0.086,-2.383,-1.507,35.828,54.260,-179.810
0.183,-2.579,-1.411,4.395,23.315,-137.878
0.192,-2.412,-1.098,-23.193,-5.798,-88.989
0.182,-2.037,-0.919,-37.048,-17.700,-46.326
0.174,-1.700,-0.847,-36.743,-17.456,-23.743
0.171,-1.445,-0.828,-22.827,-13.428,-16.357
0.151,-1.254,-0.749,-2.563,-10.803,-16.663
0.165,-1.083,-0.674,15.625,-7.263,-20.325
0.145,-1.066,-0.615,28.137,-2.808,-29.236
0.215,-1.058,-0.650,36.804,3.235,-36.987
0.230,-1.052,-0.681,44.128,7.996,-40.710
0.232,-1.138,-0.707,43.457,8.484,-42.908
0.257,-1.133,-0.816,39.734,9.033,-38.635
0.270,-1.142,-0.817,26.367,0.671,-28.992
0.295,-1.216,-0.724,5.737,-11.353,-20.142
0.297,-1.263,-0.688,-12.573,-18.127,-6.897
0.304,-1.182,-0.620,-25.269,-22.339,7.141
0.249,-0.999,-0.614,-30.029,-21.362,20.142
0.240,-0.782,-0.596,-27.039,-19.653,24.719
0.225,-0.675,-0.528,-20.508,-17.273,21.301
0.235,-0.665,-0.496,-8.911,-10.071,9.460
0.234,-0.698,-0.505,5.493,-2.380,-0.061
0.246,-0.755,-0.554,16.357,5.005,-7.080
0.259,-0.830,-0.587,21.057,9.766,-10.925
0.250,-0.880,-0.645,21.606,12.329,-11.780
0.263,-0.919,-0.697,17.639,12.146,-8.484
0.229,-1.011,-0.681,13.184,9.155,-4.089
0.271,-0.959,-0.708,8.179,7.568,4.211
0.238,-0.888,-0.681,5.310,5.432,13.367
0.212,-0.761,-0.674,4.089,4.089,19.226
0.209,-0.656,-0.702,4.028,4.700,20.874
0.196,-0.638,-0.697,1.465,3.296,17.151
0.214,-0.646,-0.700,0.427,2.563,12.268
0.206,-0.687,-0.679,2.258,2.319,8.728
0.222,-0.696,-0.671,3.601,2.197,6.958
0.200,-0.718,-0.669,4.761,2.747,6.531
0.223,-0.720,-0.693,5.066,4.150,6.470
