aX,aY,aZ,gX,gY,gZ
0.250,0.428,1.133,37.720,49.316,-29.968
0.276,0.433,1.104,36.987,54.077,-26.245
0.275,0.422,1.078,32.654,57.983,-24.231
0.285,0.401,1.113,26.855,58.899,-23.621
0.301,0.412,1.179,19.836,59.937,-22.278
0.305,0.516,1.215,17.639,64.087,-20.386
0.310,0.577,1.214,26.733,69.824,-21.057
0.311,0.596,1.218,31.128,74.951,-26.855
0.305,0.523,1.213,38.208,79.163,-34.607
0.298,0.382,1.195,44.800,83.130,-41.931
0.303,0.236,1.199,46.509,85.999,-46.265
0.307,0.103,1.283,47.424,87.402,-47.058
0.308,0.002,1.363,49.988,90.576,-44.006
-1.371,1.967,-1.774,10.742,-158.325,205.139
-1.583,2.497,-1.702,11.230,-192.383,204.468
-1.647,3.103,-1.536,5.920,-226.562,193.054
-1.747,3.813,-1.411,-2.380,-253.113,169.617
-1.797,4.000,-1.237,-3.967,-277.283,129.883
-1.890,4.000,-0.838,3.296,-303.284,63.904
-2.008,4.000,-0.406,30.212,-320.618,-19.104
-2.105,4.000,-0.297,59.875,-322.815,-109.375
-2.310,4.000,-0.495,75.867,-319.336,-209.778
-2.642,4.000,-0.253,139.221,-342.224,-268.433
-2.806,3.632,0.167,150.391,-363.770,-335.266
-2.974,2.675,0.704,143.005,-376.221,-406.738
-3.257,1.429,1.696,153.564,-406.677,-458.252
-3.190,-0.353,3.284,150.146,-428.528,-492.371
-2.474,-1.833,4.000,102.600,-422.668,-481.262
-1.704,-2.184,4.000,62.073,-343.384,-403.809
-1.346,-1.839,4.000,27.039,-190.125,-309.448
-1.168,-1.642,3.203,-9.705,-90.576,-248.169
-1.095,-1.300,2.682,-22.400,-83.862,-211.060
-1.007,-1.323,2.783,-8.423,-101.868,-196.228
-1.034,-1.951,3.032,-5.432,-106.689,-200.256
-0.899,-2.766,2.882,-16.846,-85.205,-192.444
-0.686,-3.067,2.578,-32.043,-64.026,-150.024
-0.435,-2.725,2.665,-44.678,-61.646,-87.708
-0.177,-1.993,2.954,-51.880,-61.218,-31.189
-0.054,-1.340,2.681,-55.298,-34.607,1.892
-0.072,-0.840,2.121,-47.546,-0.244,16.235
-0.104,-0.575,1.689,-37.109,17.395,18.616
-0.125,-0.384,1.329,-29.175,26.306,17.822
-0.137,-0.267,1.103,-23.437,29.663,15.625
-0.101,-0.172,1.033,-24.719,28.137,14.099
-0.059,-0.086,0.961,-25.818,27.039,15.015
-0.053,0.062,0.823,-25.940,29.602,19.958
-0.079,0.203,0.656,-26.367,32.410,26.001
-0.086,0.224,0.563,-23.682,31.067,28.931
-0.099,0.311,0.500,-21.484,28.564,33.264
-0.093,0.575,0.452,-16.113,26.611,40.955
-0.072,0.852,0.428,-9.033,24.231,44.312
-0.054,1.029,0.446,-7.935,22.095,39.551
-0.049,1.175,0.458,-3.845,20.508,30.701
-0.047,1.182,0.412,6.531,19.531,17.395
-0.055,1.005,0.408,12.512,16.907,1.404
-0.048,0.834,0.453,17.273,11.536,-9.399
-0.046,0.687,0.459,24.292,8.362,-14.160
-0.047,0.563,0.435,25.879,7.019,-14.099
-0.044,0.547,0.455,25.085,4.333,-8.667
-0.058,0.551,0.456,23.682,3.113,-1.953
-0.060,0.608,0.516,18.738,0.977,3.845
-0.052,0.748,0.562,19.409,-0.488,9.644
-0.050,0.859,0.627,18.738,-1.404,9.399
-0.042,0.852,0.755,17.029,-3.357,2.686
-0.038,0.812,0.855,18.799,-3.540,-5.005
-0.032,0.752,0.879,27.039,-2.197,-12.878
-0.018,0.657,0.857,32.166,0.000,-20.935
-0.013,0.482,0.843,32.349,2.075,-27.344
-0.003,0.363,0.821,29.419,3.601,-27.649
0.010,0.234,0.833,25.330,3.540,-23.682
0.015,0.213,0.816,17.090,3.845,-15.625
0.018,0.356,0.758,12.024,3.967,-4.395
0.022,0.489,0.770,6.104,1.099,1.770
0.029,0.557,0.837,1.282,-2.014,2.258
0.024,0.553,0.861,2.747,-1.648,0.488
0.034,0.556,0.838,2.991,0.366,0.000
0.041,0.631,0.826,1.709,1.038,1.770
0.055,0.680,0.825,0.488,1.831,2.686
0.070,0.673,0.853,-2.686,2.502,0.977
0.075,0.740,0.874,-6.897,3.479,-0.549
0.072,0.761,0.825,-2.197,5.615,-3.723
0.063,0.643,0.803,2.319,6.836,-10.437
0.061,0.549,0.828,2.563,6.409,-12.695
0.061,0.559,0.828,3.479,7.080,-8.789
0.052,0.607,0.769,2.808,9.094,-3.906
0.043,0.689,0.723,0.183,10.010,-1.099
0.056,0.755,0.756,-1.221,8.484,-0.488
0.055,0.761,0.791,-1.282,7.263,-3.113
0.054,0.778,0.759,3.174,8.911,-7.324
0.044,0.716,0.745,9.338,8.972,-13.672
0.037,0.634,0.742,11.169,7.507,-18.738
0.033,0.591,0.754,13.306,6.104,-20.203
0.034,0.574,0.753,14.954,5.005,-19.714
0.043,0.525,0.785,14.038,3.479,-19.043
0.051,0.490,0.835,11.902,2.625,-17.517
0.064,0.504,0.864,8.789,3.601,-14.282
0.058,0.552,0.855,6.714,5.615,-11.841
0.063,0.585,0.882,8.179,6.836,-11.780
0.079,0.586,0.954,11.658,6.714,-14.099
0.086,0.604,0.984,13.733,8.484,-15.991
0.090,0.607,0.964,15.625,12.268,-17.761
0.095,0.621,0.953,16.296,14.771,-19.043
0.099,0.651,0.958,16.235,15.808,-20.691
0.110,0.683,0.984,15.808,16.052,-23.682
0.118,0.679,0.981,15.808,17.456,-28.137
0.122,0.653,0.977,13.733,19.226,-32.410
0.120,0.591,0.990,9.888,20.386,-35.767
0.130,0.507,1.046,1.282,21.057,-37.476
0.140,0.508,1.120,-5.249,22.705,-36.316
0.146,0.561,1.182,-6.287,25.635,-34.973
0.138,0.615,1.237,-5.188,28.687,-37.292
0.132,0.613,1.311,-1.465,30.396,-43.640
0.124,0.565,1.337,3.174,33.691,-51.331
0.115,0.553,1.298,8.789,38.818,-56.580
0.115,0.574,1.240,13.184,42.542,-59.692
0.133,0.501,1.242,10.498,43.335,-64.148
0.161,0.395,1.285,0.244,45.471,-67.139
0.172,0.287,1.287,-4.761,51.636,-66.162
0.176,0.223,1.255,-5.859,59.937,-62.073
0.169,0.189,1.257,-4.944,66.833,-56.824
0.162,0.209,1.260,3.113,70.984,-51.636
0.157,0.214,1.268,13.062,74.036,-49.072
0.157,0.201,1.223,24.414,78.491,-46.936
0.166,0.172,1.207,34.790,82.214,-44.250
0.179,0.158,1.209,42.542,85.327,-39.734
0.195,0.174,1.222,50.964,89.355,-32.959
0.215,0.191,1.250,53.528,94.116,-26.489
0.230,0.245,1.235,47.424,102.173,-19.470
0.228,0.241,1.180,45.532,112.061,-14.282
0.231,0.222,1.163,39.490,119.751,-10.132
0.226,0.237,1.114,32.776,125.977,-4.395
0.227,0.236,1.089,30.640,130.493,-0.061
0.221,0.230,1.031,31.494,133.728,4.150
-1.065,2.679,-1.133,45.105,-162.109,169.006
-1.210,2.914,-0.964,16.785,-193.787,136.902
-1.339,3.214,-0.779,-0.427,-218.628,105.835
-1.443,3.677,-0.711,0.061,-232.727,79.712
-1.484,4.000,-0.703,11.658,-238.464,46.204
-1.829,4.000,-0.982,24.719,-240.906,0.183
-1.885,4.000,-1.174,2.686,-245.483,-68.970
-2.303,4.000,-1.423,17.273,-275.513,-124.084
-2.611,4.000,-0.731,58.105,-333.801,-165.771
-2.664,4.000,-0.153,46.875,-358.398,-232.666
-2.871,3.990,0.351,46.204,-363.037,-293.640
-3.002,3.456,1.327,60.791,-378.174,-352.051
-3.104,2.675,2.129,90.515,-375.000,-409.058
-3.156,1.484,2.734,130.493,-352.905,-457.336
-3.033,-0.501,3.468,126.648,-327.759,-494.385
-2.638,-2.460,4.000,67.688,-298.279,-485.107
-2.093,-3.284,4.000,-3.784,-256.287,-407.349
-1.510,-3.117,4.000,-62.683,-196.838,-295.959
-0.969,-2.536,4.000,-117.004,-148.865,-201.416
-0.549,-1.736,4.000,-138.245,-131.653,-140.259
-0.240,-1.236,3.974,-98.083,-107.605,-121.338
-0.296,-1.190,3.253,-29.724,-66.284,-134.521
-0.307,-1.544,2.493,27.771,-33.142,-153.564
-0.271,-1.889,1.818,47.607,-14.221,-154.236
-0.207,-1.936,1.331,44.067,-9.705,-131.042
-0.083,-1.656,1.343,27.954,-22.827,-94.299
0.027,-1.331,1.531,8.545,-33.691,-61.584
0.064,-1.042,1.502,-4.150,-27.405,-39.612
0.038,-0.805,1.407,-6.104,-16.113,-24.231
0.035,-0.592,1.350,-1.953,-6.958,-13.672
0.023,-0.494,1.264,2.930,0.793,-6.165
-0.007,-0.334,1.029,-1.831,11.902,3.113
-0.011,-0.133,0.869,-11.475,18.372,14.038
0.008,0.031,0.871,-23.193,17.212,21.484
0.043,0.190,0.927,-25.452,13.672,25.391
0.053,0.344,0.866,-17.639,14.832,26.917
0.022,0.379,0.669,-8.789,18.555,24.292
0.002,0.487,0.541,-3.418,17.944,23.315
0.013,0.582,0.551,4.272,11.902,23.865
0.013,0.619,0.535,5.615,8.911,22.461
0.010,0.634,0.559,6.714,7.507,21.240
0.014,0.695,0.611,10.742,5.676,21.118
0.020,0.789,0.605,15.869,6.531,21.301
0.012,0.831,0.578,18.066,7.690,19.409
0.010,0.825,0.602,19.226,7.812,16.296
0.021,0.850,0.665,20.447,7.690,13.428
0.001,0.832,0.674,21.484,9.033,10.315
0.021,0.840,0.612,19.592,12.512,7.202
-0.006,0.791,0.600,22.705,12.329,3.418
-0.010,0.671,0.623,24.048,10.315,-1.160
-0.018,0.596,0.591,28.992,9.094,-1.892
-0.002,0.616,0.563,34.119,7.019,0.366
0.002,0.648,0.664,31.250,1.953,1.587
0.008,0.723,0.716,26.428,0.122,1.892
0.015,0.700,0.701,24.170,2.380,-0.916
0.019,0.662,0.729,19.348,2.380,-4.089
0.019,0.678,0.735,16.602,2.075,-6.165
0.035,0.648,0.741,16.907,1.648,-9.338
0.038,0.564,0.776,13.794,-0.061,-13.550
0.045,0.497,0.839,10.925,-1.587,-15.137
0.059,0.457,0.891,11.230,-2.502,-14.160
0.065,0.408,0.887,11.963,-1.465,-11.719
0.066,0.424,0.822,10.315,0.854,-6.714
0.070,0.422,0.800,6.348,0.977,-2.075
0.068,0.468,0.823,-0.244,0.000,2.686
0.069,0.623,0.807,-4.517,0.549,7.812
0.060,0.711,0.800,-3.845,1.343,7.568
0.057,0.641,0.847,-3.967,0.610,1.160
0.053,0.586,0.842,-4.150,2.075,-1.953
0.050,0.514,0.839,-2.258,2.502,-2.136
0.048,0.463,0.829,-2.808,2.380,-0.305
0.050,0.523,0.821,0.488,1.953,4.761
0.064,0.569,0.886,0.366,0.244,7.324
0.068,0.594,0.908,-1.404,1.404,8.240
0.060,0.644,0.894,-1.526,4.395,8.362
0.071,0.673,0.908,-0.061,5.981,7.080
0.062,0.650,0.894,0.793,7.996,4.272
0.057,0.650,0.821,2.747,11.475,2.991
0.055,0.652,0.769,4.761,12.573,2.258
0.055,0.652,0.759,4.456,12.085,1.465
0.057,0.652,0.751,4.395,11.719,0.305
0.049,0.627,0.711,6.287,12.207,-1.282
0.038,0.605,0.656,9.521,11.475,-2.380
0.039,0.586,0.674,11.963,8.362,-2.991
0.044,0.579,0.694,11.841,5.920,-3.174
0.038,0.574,0.685,10.925,5.798,-2.991
0.040,0.566,0.714,8.545,5.066,-2.991
0.041,0.521,0.727,6.775,4.944,-3.113
0.041,0.479,0.708,4.944,5.615,-3.113
0.032,0.474,0.711,4.517,5.066,-2.014
0.033,0.459,0.722,5.432,3.662,-0.549
0.033,0.434,0.762,4.211,2.075,1.953
0.048,0.463,0.807,2.197,1.465,5.737
0.055,0.549,0.827,2.380,1.282,8.545
0.058,0.592,0.834,3.906,1.831,7.690
0.063,0.557,0.851,4.395,3.235,4.456
0.068,0.580,0.865,3.357,4.761,3.174
0.072,0.609,0.852,4.028,6.042,2.808
0.077,0.575,0.855,3.967,6.775,1.038
0.074,0.547,0.842,3.174,8.423,-0.183
0.075,0.542,0.816,6.714,9.338,-0.305
0.072,0.542,0.823,9.949,8.606,-0.977
0.077,0.559,0.860,10.681,7.446,-1.526
0.084,0.590,0.917,10.315,7.446,-1.953
0.091,0.602,0.973,10.315,9.277,-2.869
0.101,0.624,1.003,10.132,12.146,-4.761
0.102,0.637,1.007,9.705,15.503,-7.324
0.108,0.623,1.013,9.460,18.005,-10.559
0.112,0.627,1.032,9.094,19.836,-13.916
0.119,0.622,1.064,10.376,20.813,-17.517
0.115,0.590,1.093,11.658,23.132,-21.912
0.131,0.590,1.070,14.771,26.917,-25.208
0.137,0.564,1.081,21.606,30.151,-28.381
0.140,0.535,1.113,22.339,33.386,-32.593
0.148,0.513,1.154,22.949,36.987,-35.461
0.153,0.533,1.201,26.001,40.405,-37.109
0.162,0.523,1.259,30.518,43.579,-40.466
0.168,0.493,1.312,34.546,47.913,-44.861
0.169,0.474,1.318,38.086,54.382,-47.546
0.161,0.479,1.304,42.297,60.730,-49.072
-1.083,2.781,-1.400,-12.878,-111.694,231.689
-1.315,3.358,-1.665,-10.742,-132.019,209.473
-1.473,3.634,-1.622,-17.029,-164.978,165.466
-1.679,3.821,-1.536,-36.316,-193.054,115.051
-1.937,4.000,-1.607,-28.015,-214.172,69.153
-2.194,4.000,-1.708,4.211,-238.342,17.517
-2.440,4.000,-1.630,41.382,-271.118,-42.358
-2.655,4.000,-1.299,68.237,-308.899,-110.779
-2.823,4.000,-0.790,80.200,-341.980,-180.664
-2.924,4.000,-0.362,80.933,-362.915,-248.901
-3.070,3.933,0.037,43.396,-370.728,-322.815
-3.326,3.793,0.646,47.241,-386.780,-366.699
-3.460,3.211,1.348,52.246,-399.658,-420.105
-3.623,2.265,1.851,81.299,-391.724,-488.770
-3.792,1.011,2.437,146.790,-389.709,-550.720
-3.791,-0.902,2.912,201.416,-377.441,-598.877
-3.389,-3.352,3.193,202.942,-348.755,-611.267
-2.648,-4.000,3.873,150.452,-309.082,-549.561
-1.814,-4.000,4.000,62.378,-265.137,-402.527
-1.235,-3.909,4.000,-61.768,-183.044,-242.920
-0.840,-3.600,4.000,-178.406,-82.458,-145.142
-0.535,-3.499,4.000,-220.947,-22.034,-94.299
-0.297,-2.717,4.000,-166.016,11.169,-51.331
-0.144,-1.970,3.737,-71.716,41.260,-29.175
0.000,-1.682,2.883,-13.550,62.744,-28.992
0.072,-1.254,2.191,2.625,71.777,-19.165
0.142,-0.937,1.727,-12.512,74.341,-4.700
0.155,-0.695,1.530,-40.466,67.871,6.714
0.124,-0.570,1.294,-59.448,67.383,15.137
0.060,-0.339,0.875,-60.242,74.463,21.729
-0.009,-0.064,0.464,-49.744,76.233,26.123
-0.037,0.112,0.222,-45.227,68.298,24.109
-0.040,0.072,0.104,-47.058,57.800,17.822
-0.060,0.025,0.025,-48.218,49.561,16.968
-0.054,0.005,0.049,-46.814,40.405,22.034
-0.041,0.059,0.077,-36.804,31.128,30.029
-0.045,0.286,-0.026,-23.621,25.574,40.283
-0.041,0.539,-0.075,-15.869,16.968,48.096
-0.008,0.746,0.058,-15.076,4.456,49.622
0.025,0.926,0.201,-8.423,-3.357,46.936
0.042,1.037,0.263,0.793,-5.066,39.917
0.055,1.043,0.312,9.521,-5.676,29.297
0.056,1.005,0.379,17.151,-7.874,19.470
0.049,0.880,0.433,22.278,-10.010,11.658
0.043,0.671,0.515,22.827,-12.024,6.592
0.018,0.569,0.609,20.264,-12.817,8.179
0.044,0.633,0.693,22.156,-12.024,14.465
0.048,0.705,0.758,24.841,-10.620,18.005
0.032,0.795,0.750,25.635,-7.080,18.188
0.030,0.851,0.768,26.855,-5.188,15.442
0.024,0.866,0.787,27.893,-4.700,9.827
0.029,0.849,0.793,29.846,-3.784,2.197
0.029,0.811,0.803,32.959,-4.028,-5.188
0.041,0.788,0.791,36.316,-3.845,-12.329
0.061,0.697,0.787,40.039,-3.357,-19.409
0.071,0.592,0.792,38.391,-3.113,-24.475
0.086,0.532,0.816,34.241,-2.991,-24.902
0.104,0.491,0.858,29.236,-3.052,-22.766
0.112,0.432,0.903,23.010,-2.563,-20.752
0.122,0.436,0.904,19.165,-0.671,-17.883
0.120,0.422,0.910,17.822,1.099,-15.808
0.127,0.449,0.953,14.587,2.075,-14.771
0.129,0.477,0.924,17.578,4.578,-13.733
0.119,0.471,0.861,18.677,7.507,-13.733
0.110,0.469,0.795,16.479,7.874,-12.024
0.119,0.486,0.758,13.000,5.981,-9.460
0.135,0.506,0.755,9.644,3.723,-7.385
0.141,0.500,0.765,7.629,1.892,-5.920
0.151,0.500,0.768,3.601,1.282,-3.784
0.150,0.539,0.752,0.610,1.404,-0.977
0.146,0.573,0.786,-1.709,0.366,1.404
0.158,0.652,0.838,-2.808,-0.610,2.319
0.155,0.698,0.879,0.549,0.061,0.793
0.158,0.667,0.891,3.845,2.136,-2.808
0.154,0.620,0.892,5.371,4.333,-5.798
0.149,0.601,0.874,6.897,5.859,-6.653
0.140,0.565,0.833,6.592,7.690,-6.775
0.135,0.524,0.820,4.272,8.362,-5.798
0.138,0.512,0.828,1.587,7.812,-3.540
0.138,0.535,0.839,0.122,7.385,-1.343
0.137,0.578,0.795,1.709,7.446,0.488
0.130,0.561,0.780,4.028,6.897,0.671
0.135,0.548,0.816,3.113,5.188,-0.122
0.134,0.554,0.821,4.089,5.493,0.671
0.138,0.577,0.819,4.883,6.470,0.732
0.125,0.608,0.804,5.127,7.202,-0.244
0.129,0.603,0.817,7.324,6.958,-2.136
0.141,0.573,0.831,9.583,6.836,-4.456
0.148,0.564,0.830,10.925,7.507,-5.859
0.148,0.561,0.842,11.536,7.935,-6.958
0.171,0.575,0.904,11.475,7.324,-8.240
0.182,0.586,0.948,13.672,7.507,-9.949
0.189,0.592,0.960,14.709,9.949,-12.268
0.199,0.606,0.988,15.564,11.719,-14.465
0.210,0.589,1.023,15.930,13.123,-17.578
0.209,0.521,1.045,14.832,15.564,-21.240
0.220,0.471,1.070,15.198,18.677,-23.132
0.227,0.431,1.102,16.846,21.851,-23.315
0.240,0.447,1.136,19.409,24.597,-22.583
0.252,0.470,1.201,22.461,27.466,-22.827
0.269,0.480,1.246,30.212,31.494,-24.231
0.276,0.462,1.255,33.386,37.659,-27.466
0.278,0.413,1.250,37.231,42.664,-30.579
0.275,0.362,1.259,39.368,46.753,-32.654
0.277,0.310,1.272,40.771,51.208,-33.264
0.289,0.272,1.322,41.870,54.688,-32.288
0.298,0.276,1.349,41.565,59.570,-29.785
0.304,0.284,1.350,39.368,65.735,-27.344
0.307,0.283,1.396,33.142,70.313,-26.978
0.303,0.281,1.435,27.344,75.073,-28.076
0.280,0.278,1.444,23.132,81.543,-30.334
0.260,0.243,1.477,22.583,86.914,-33.875
0.250,0.192,1.587,22.156,90.271,-37.598
0.243,0.150,1.672,24.780,96.497,-39.856
0.236,0.054,1.676,33.081,107.422,-41.138
0.239,-0.086,1.568,36.743,121.460,-40.161
0.224,-0.105,1.469,48.645,131.897,-32.288
0.214,-0.130,1.357,53.101,139.648,-22.156
0.191,-0.239,1.240,40.833,147.644,-13.550
0.170,-0.214,1.223,31.921,151.001,-0.549
-1.043,2.429,-0.181,0.183,-230.164,27.283
-1.124,2.457,0.025,-68.420,-243.347,2.869
-1.273,2.884,0.520,-68.054,-262.085,-4.883
-1.245,3.301,1.106,-60.364,-268.005,-20.569
-1.287,3.655,1.209,-43.823,-239.929,-51.147
-1.429,3.964,1.120,-10.681,-203.735,-87.097
-1.592,4.000,0.881,13.550,-175.781,-127.747
-1.800,4.000,0.542,39.063,-161.499,-171.265
-2.123,4.000,0.469,51.941,-169.678,-230.164
-2.466,4.000,0.795,32.532,-196.960,-309.265
-2.707,3.168,1.602,-12.573,-234.253,-392.395
-2.789,1.753,2.645,-33.752,-272.339,-461.121
-2.666,-0.127,3.901,-26.672,-298.584,-510.315
-2.246,-2.082,4.000,-33.264,-292.297,-530.396
-1.592,-3.273,4.000,-39.124,-241.272,-493.591
-1.005,-3.168,4.000,-40.100,-160.217,-407.043
-0.581,-2.380,3.898,-38.208,-85.815,-315.979
-0.448,-1.781,2.870,-52.246,-37.231,-266.357
-0.405,-1.717,2.232,-55.298,-23.254,-260.925
-0.382,-2.029,2.093,-37.537,-29.846,-271.667
-0.286,-2.621,1.795,-12.146,-25.024,-275.635
-0.156,-3.067,1.327,0.244,-12.451,-253.357
0.006,-2.975,1.181,3.601,-18.433,-200.256
0.182,-2.584,1.432,4.639,-36.743,-139.343
0.246,-2.186,1.574,-2.014,-39.429,-93.872
0.243,-1.807,1.544,-3.967,-28.320,-59.998
0.215,-1.437,1.431,-6.104,-14.709,-31.555
0.221,-1.121,1.255,-9.888,-2.869,-6.714
0.198,-0.855,1.040,-20.691,6.958,13.062
0.218,-0.478,0.987,-36.133,9.338,30.273
0.238,-0.146,1.139,-46.753,4.883,39.795
0.247,0.058,1.179,-43.884,8.240,40.527
0.214,0.230,1.025,-30.579,18.127,37.048
0.181,0.344,0.883,-13.245,23.437,32.532
0.170,0.407,0.713,2.380,25.574,28.381
0.143,0.419,0.509,9.277,27.039,25.513
0.094,0.499,0.274,9.705,27.405,25.940
0.090,0.621,0.181,9.949,21.484,28.564
0.115,0.703,0.211,9.460,11.108,28.564
0.110,0.660,0.334,11.108,1.953,23.743
0.136,0.619,0.531,18.982,-4.639,20.264
0.175,0.657,0.641,30.029,-5.798,20.264
0.175,0.664,0.629,36.743,-3.052,19.470
0.192,0.721,0.657,36.316,-2.808,18.616
0.214,0.749,0.733,35.645,-4.456,16.541
0.203,0.683,0.803,31.921,-4.517,12.451
0.214,0.682,0.763,30.151,-0.244,9.827
0.217,0.779,0.702,31.494,2.686,7.751
0.213,0.825,0.769,35.645,-0.305,2.747
0.225,0.787,0.874,40.955,-1.831,-4.639
0.231,0.736,0.846,48.279,2.441,-11.719
0.213,0.617,0.739,53.101,6.714,-18.677
0.208,0.477,0.739,49.255,5.432,-24.719
0.226,0.329,0.866,41.138,0.122,-27.161
0.247,0.254,0.879,36.438,0.549,-24.780
0.250,0.217,0.779,35.217,3.784,-19.287
0.247,0.257,0.782,28.870,2.808,-12.268
0.276,0.323,0.844,17.944,0.366,-6.531
0.298,0.359,0.875,7.568,0.977,-4.883
0.295,0.309,0.844,1.648,3.967,-5.859
0.285,0.278,0.837,-0.854,4.150,-6.042
0.302,0.291,0.868,0.183,1.587,-4.272
0.307,0.258,0.912,1.404,-0.488,-3.479
0.303,0.229,0.930,-0.061,-0.183,-2.686
0.297,0.194,0.901,3.357,-0.244,-0.854
0.290,0.202,0.893,5.188,-1.831,2.991
0.288,0.246,0.941,2.014,-3.418,8.057
0.293,0.329,0.951,-0.671,-2.197,13.916
0.287,0.406,0.913,-6.653,0.732,18.738
0.276,0.484,0.894,-14.038,2.808,21.729
0.291,0.593,0.921,-17.944,2.747,22.400
0.295,0.630,0.952,-17.151,3.113,18.738
0.285,0.586,0.946,-12.939,5.249,11.780
0.270,0.540,0.873,-6.348,8.118,6.409
0.262,0.489,0.850,0.183,7.812,3.540
0.268,0.413,0.883,2.197,6.042,2.563
0.265,0.419,0.875,1.404,7.324,4.639
0.273,0.476,0.887,3.052,8.423,7.263
0.274,0.499,0.912,1.587,8.972,7.019
0.274,0.484,0.952,0.549,10.376,4.456
0.275,0.512,0.932,4.456,12.878,2.563
0.272,0.479,0.912,12.512,14.954,-0.671
0.279,0.449,0.922,14.038,15.381,-3.357
0.283,0.432,0.964,14.221,15.015,-4.883
0.297,0.426,1.000,13.916,15.442,-5.859
0.296,0.424,1.011,13.672,17.212,-6.714
0.299,0.410,1.047,14.221,19.165,-8.728
0.309,0.396,1.075,17.456,20.874,-10.803
0.319,0.366,1.071,19.897,23.987,-12.756
0.316,0.407,1.066,22.766,27.039,-13.794
0.329,0.422,1.052,30.701,29.175,-15.625
0.342,0.410,1.065,35.034,29.724,-19.714
0.361,0.373,1.172,37.659,28.992,-22.949
0.371,0.300,1.217,37.720,32.410,-25.452
0.365,0.200,1.215,37.659,39.063,-25.818
0.374,0.138,1.235,36.438,44.250,-23.682
0.393,0.131,1.296,36.316,47.363,-19.653
0.412,0.156,1.311,33.875,52.979,-15.625
0.409,0.173,1.320,32.837,59.570,-13.733
0.421,0.166,1.321,35.217,65.247,-13.916
0.417,0.145,1.297,37.720,69.641,-15.076
0.421,0.160,1.295,38.879,71.289,-15.747
0.431,0.142,1.337,43.396,70.068,-16.724
0.442,0.108,1.361,49.072,71.289,-18.005
0.415,0.025,1.323,51.819,77.087,-18.066
0.394,-0.079,1.313,48.645,83.740,-15.442
0.405,-0.104,1.315,44.800,90.088,-8.057
0.415,-0.048,1.242,45.654,98.022,0.549
0.422,0.000,1.176,45.166,104.492,6.104
0.409,-0.028,1.131,44.434,107.666,7.385
0.403,-0.067,1.062,45.044,110.535,8.118
0.399,-0.131,1.005,50.842,111.633,10.071
0.392,-0.217,0.955,58.105,111.206,13.367
0.385,-0.273,0.887,61.707,110.535,20.508
0.378,-0.245,0.844,58.777,109.192,30.762
0.379,-0.202,0.830,59.021,105.835,41.138
0.369,-0.192,0.871,53.894,102.600,48.828
0.359,-0.203,0.997,44.189,100.464,55.908
0.361,-0.192,1.075,39.978,103.027,63.965
0.353,-0.114,1.035,43.640,111.450,72.266
-1.264,2.297,-1.453,113.037,-153.931,143.188
-1.436,2.409,-1.414,120.911,-188.965,114.380
-1.665,2.487,-1.342,101.135,-219.421,86.121
-1.884,2.593,-1.284,70.984,-242.065,66.223
-2.109,2.874,-1.151,40.588,-268.066,53.101
-2.197,3.393,-1.009,18.738,-292.114,46.753
-2.607,3.993,-0.796,9.644,-317.993,29.724
-2.511,4.000,-0.325,-8.667,-343.140,-11.169
-2.639,4.000,-0.012,-75.195,-356.689,-75.867
-2.840,4.000,0.404,-41.748,-374.451,-123.108
-2.925,4.000,1.090,-3.662,-393.127,-185.425
-3.080,4.000,1.645,7.019,-390.137,-262.817
-3.353,4.000,2.354,1.526,-378.845,-345.276
-3.473,3.932,3.292,15.320,-371.521,-423.035
-3.496,2.876,3.862,64.392,-347.717,-490.967
-3.571,1.620,3.649,120.667,-291.138,-545.227
-3.529,0.076,3.717,142.456,-249.878,-578.064
-3.008,-1.802,4.000,109.802,-240.479,-586.975
-2.400,-3.106,4.000,67.322,-202.759,-544.556
-1.903,-3.551,4.000,29.114,-129.761,-452.026
-1.410,-3.685,3.926,-47.913,-75.928,-349.243
-1.010,-3.593,3.554,-136.108,-46.936,-263.184
-0.736,-3.013,3.008,-173.157,-24.170,-193.665
-0.635,-2.165,2.165,-146.240,-5.371,-151.062
-0.451,-1.820,1.608,-103.394,-3.418,-147.339
-0.380,-1.938,1.511,-65.857,-21.423,-155.334
-0.280,-2.017,1.507,-31.067,-32.410,-147.827
-0.203,-2.114,1.480,-10.376,-34.790,-129.211
-0.153,-2.221,1.472,-5.310,-32.654,-105.774
-0.126,-2.242,1.448,-3.418,-29.053,-75.867
-0.090,-1.865,1.463,-4.456,-23.376,-34.180
-0.069,-1.188,1.365,-7.935,-14.526,9.521
-0.048,-0.566,1.251,-19.775,-3.540,37.720
-0.001,-0.126,1.206,-28.870,3.540,47.607
0.030,0.226,1.189,-25.208,9.460,46.692
0.062,0.453,1.097,-13.489,17.273,39.185
0.068,0.632,0.967,-4.395,24.719,30.090
0.061,0.791,0.769,4.700,30.762,22.583
0.056,0.928,0.537,13.916,34.485,14.832
0.052,0.950,0.431,17.700,31.311,4.639
0.051,0.882,0.376,20.020,26.489,-4.272
0.032,0.772,0.310,23.010,23.621,-11.047
0.005,0.675,0.273,23.621,19.775,-13.184
0.016,0.605,0.311,27.771,13.550,-10.559
0.028,0.545,0.384,29.419,8.423,-5.798
0.044,0.564,0.467,29.358,4.761,-0.244
0.049,0.584,0.555,34.119,1.404,5.127
