aX,aY,aZ,gX,gY,gZ
-2.042,-1.788,0.767,134.888,-82.214,375.061
-2.032,-1.623,0.907,128.723,-96.191,382.874
-1.996,-1.435,1.085,122.314,-105.713,389.893
-1.936,-1.280,1.254,118.408,-109.802,395.752
-1.896,-0.989,1.428,127.686,-110.046,400.452
-1.905,-0.738,1.540,151.855,-103.699,392.822
-1.890,-0.418,1.664,173.645,-100.037,382.690
-1.978,-0.089,1.805,185.608,-98.022,366.272
-1.952,0.351,2.027,180.420,-96.680,347.046
-1.762,0.794,2.251,159.546,-93.445,319.519
-1.555,1.082,2.319,136.169,-81.482,281.311
-1.370,1.148,2.129,115.601,-64.758,242.615
-1.146,1.033,1.764,102.844,-50.842,209.595
-0.983,0.957,1.397,95.520,-43.640,187.744
-0.780,0.962,1.167,83.130,-43.152,174.500
-0.575,1.063,1.196,65.796,-49.927,163.513
-0.396,1.137,1.292,58.716,-55.176,149.170
-0.261,1.204,1.328,61.401,-52.917,133.240
-0.178,1.246,1.318,64.148,-45.227,116.638
-0.107,1.240,1.330,62.988,-36.743,98.694
-0.040,1.210,1.319,59.265,-28.076,79.407
0.003,1.152,1.229,58.105,-17.639,58.960
0.059,1.117,1.102,61.401,-7.996,38.635
0.094,0.999,0.920,70.068,-1.587,17.578
0.157,0.857,0.745,70.435,1.648,1.282
0.237,0.741,0.607,59.692,2.441,-7.202
0.300,0.616,0.539,47.058,0.854,-11.841
0.364,0.519,0.505,35.767,-1.038,-13.977
0.406,0.429,0.470,29.602,-1.953,-15.625
0.444,0.291,0.467,24.963,-2.869,-19.226
0.489,0.199,0.520,17.151,-3.418,-22.583
0.524,0.133,0.546,10.437,-3.113,-26.794
0.535,0.057,0.535,8.118,-1.099,-33.936
0.518,-0.080,0.472,11.169,1.221,-44.189
0.514,-0.213,0.413,12.451,1.282,-54.260
0.541,-0.335,0.391,9.705,-1.282,-63.843
0.252,-2.915,0.228,-43.335,-18.555,-1.770
0.219,-3.115,0.089,-37.476,-7.507,18.433
0.132,-3.272,0.021,-33.081,-1.160,37.842
0.014,-3.444,0.010,-17.700,1.526,54.504
-0.144,-3.705,-0.000,11.230,3.052,69.763
-0.357,-3.968,-0.068,42.664,6.165,89.355
-0.588,-4.000,-0.094,62.683,6.531,118.164
-0.789,-4.000,-0.010,76.416,1.953,152.588
-1.021,-4.000,0.125,98.083,-4.028,189.209
-1.265,-4.000,0.282,117.310,-9.033,224.060
-1.528,-4.000,0.426,140.442,-12.024,254.700
-1.837,-4.000,0.439,180.786,-19.287,275.085
-2.129,-3.991,0.519,204.529,-33.142,310.791
-2.358,-3.723,0.667,201.111,-46.509,352.966
-2.561,-3.458,0.776,200.928,-58.899,390.015
-2.718,-3.164,0.974,200.134,-73.853,422.974
-2.828,-2.806,1.194,194.763,-88.928,453.857
-2.927,-2.336,1.398,183.899,-100.220,482.727
-2.935,-1.955,1.482,175.171,-105.896,502.991
-2.911,-1.500,1.563,172.974,-111.328,518.311
-2.971,-0.974,1.560,181.763,-119.324,527.771
-2.959,-0.384,1.612,190.979,-124.939,526.794
-2.888,0.390,1.703,196.167,-129.761,513.672
-2.713,1.137,1.777,206.299,-131.470,481.140
-2.448,1.683,1.771,206.726,-129.517,425.903
-2.083,1.992,1.670,190.552,-125.671,361.633
-1.640,2.014,1.694,162.354,-127.014,297.668
-1.159,1.903,1.805,136.353,-126.526,237.366
-0.819,1.787,1.787,123.718,-114.929,185.425
-0.612,1.682,1.690,119.690,-97.229,143.555
-0.457,1.574,1.549,111.145,-79.224,111.877
-0.329,1.424,1.419,101.257,-64.880,87.524
-0.237,1.272,1.317,88.867,-53.223,69.336
-0.166,1.155,1.211,82.153,-43.884,54.504
-0.146,1.007,1.079,86.426,-34.912,38.513
-0.130,0.839,0.983,90.271,-27.771,20.691
-0.094,0.674,0.906,90.881,-23.254,3.723
-0.043,0.468,0.835,94.421,-21.790,-11.353
0.023,0.276,0.780,98.145,-22.217,-22.034
0.083,0.092,0.744,98.816,-24.414,-25.452
0.165,-0.051,0.813,86.548,-28.320,-21.790
0.264,-0.082,0.919,64.087,-30.640,-11.780
0.343,-0.084,0.966,49.500,-28.809,-0.793
0.363,-0.132,0.899,46.387,-22.888,8.911
0.344,-0.129,0.828,35.400,-17.578,19.531
0.393,-0.126,0.730,23.193,-13.733,28.625
0.404,-0.075,0.701,15.320,-15.381,34.668
0.424,0.011,0.669,11.902,-16.724,34.851
0.500,0.020,0.629,12.695,-16.479,26.489
0.528,0.022,0.626,17.029,-19.775,17.029
0.558,0.024,0.626,20.203,-22.583,9.033
0.594,0.031,0.633,22.888,-21.851,-0.244
0.643,0.044,0.661,26.184,-20.935,-9.277
0.676,-0.020,0.644,35.828,-18.066,-18.616
0.682,-0.102,0.557,47.485,-13.550,-25.330
0.697,-0.147,0.508,46.692,-11.719,-27.039
0.717,-0.194,0.511,37.781,-12.634,-25.818
0.739,-0.233,0.503,26.855,-13.489,-23.254
0.754,-0.260,0.497,17.395,-14.099,-20.569
0.765,-0.267,0.491,11.292,-15.442,-18.982
0.758,-0.298,0.446,9.583,-16.724,-19.836
0.772,-0.361,0.433,5.127,-19.104,-20.874
0.799,-0.405,0.458,-1.648,-21.545,-20.081
0.817,-0.414,0.490,-7.019,-23.254,-17.517
0.826,-0.421,0.518,-11.169,-24.048,-14.526
0.825,-0.428,0.534,-13.245,-21.545,-14.343
0.865,-0.457,0.562,-13.855,-17.700,-15.747
0.870,-0.405,0.628,-14.465,-19.043,-9.155
0.889,-0.371,0.657,-16.785,-15.747,-5.920
0.898,-0.323,0.710,-14.893,-12.817,-5.432
0.898,-0.312,0.743,-8.301,-10.071,-6.836
0.890,-0.303,0.740,-2.991,-5.981,-9.277
0.873,-0.291,0.742,-0.854,-2.563,-11.902
0.859,-0.283,0.758,0.610,1.465,-16.235
0.851,-0.295,0.770,3.296,6.775,-21.545
0.835,-0.306,0.775,4.761,13.184,-26.245
0.805,-0.322,0.740,7.629,20.569,-30.273
0.761,-0.360,0.664,9.949,27.527,-34.241
0.729,-0.381,0.627,5.615,31.128,-36.194
0.710,-0.405,0.606,-0.122,33.264,-37.048
0.683,-0.427,0.576,-4.700,35.217,-36.621
0.677,-0.429,0.569,-9.949,35.034,-34.607
0.666,-0.379,0.593,-18.982,34.058,-32.227
0.646,-0.360,0.578,-23.315,34.485,-30.823
0.623,-0.375,0.560,-29.297,34.790,-29.480
0.593,-0.381,0.544,-38.635,34.668,-26.123
0.569,-0.396,0.528,-47.852,35.156,-22.339
0.559,-0.390,0.535,-55.969,35.767,-18.799
0.554,-0.394,0.547,-61.279,37.231,-16.357
0.554,-0.372,0.548,-63.232,38.574,-13.611
0.553,-0.344,0.540,-63.538,39.307,-12.024
0.542,-0.346,0.534,-63.354,39.246,-12.878
0.547,-0.338,0.552,-64.392,38.330,-13.977
0.535,-0.320,0.563,-63.843,37.109,-15.015
0.530,-0.325,0.596,-61.218,36.255,-17.273
0.533,-0.308,0.635,-65.430,36.926,-20.386
0.524,-0.286,0.677,-69.336,38.330,-23.743
0.523,-0.282,0.703,-70.007,40.710,-30.151
0.511,-0.284,0.721,-70.618,44.434,-38.818
0.506,-0.307,0.712,-68.787,48.767,-48.889
0.490,-0.398,0.666,-59.387,52.612,-57.922
0.468,-0.440,0.621,-55.420,55.481,-61.096
0.463,-0.467,0.616,-58.777,57.678,-61.829
0.454,-0.469,0.628,-63.354,60.181,-62.683
0.435,-0.472,0.628,-66.833,64.148,-63.843
0.406,-0.465,0.619,-69.092,69.092,-65.125
0.371,-0.455,0.573,-72.388,73.730,-66.589
0.323,-0.452,0.522,-78.491,77.393,-68.848
0.206,-0.466,0.499,-88.806,79.651,-71.594
0.261,-0.509,0.393,-102.600,84.473,-73.303
0.274,-0.557,0.380,-118.042,83.618,-74.402
0.305,-0.575,0.368,-123.657,80.688,-73.914
0.310,-0.621,0.326,-115.601,78.125,-75.500
0.304,-0.660,0.304,-105.103,74.646,-79.712
0.308,-0.685,0.341,-98.999,70.251,-85.876
0.297,-0.660,0.402,-90.210,66.895,-92.285
0.258,-0.608,0.418,-77.942,66.223,-99.243
0.270,-0.617,0.451,-67.322,64.026,-108.643
0.238,-0.634,0.436,-57.983,62.073,-118.103
0.200,-0.615,0.389,-54.504,64.758,-121.765
0.112,-2.656,0.720,-121.887,-26.794,55.054
0.062,-2.856,0.831,-113.770,-17.456,55.176
-0.021,-3.118,1.002,-89.966,-9.949,50.110
-0.184,-3.357,1.146,-48.645,-1.892,47.302
-0.328,-3.667,1.158,0.610,9.583,48.706
-0.508,-4.000,1.091,45.166,21.545,56.519
-0.690,-4.000,1.081,70.374,28.137,85.510
-0.916,-4.000,1.140,70.740,31.738,138.672
-1.162,-4.000,1.249,74.097,34.851,199.036
-1.386,-4.000,1.299,96.313,36.316,251.831
-1.615,-3.719,1.379,118.408,33.752,299.927
-1.837,-3.348,1.497,128.113,29.907,346.497
-2.016,-2.960,1.537,131.714,28.687,390.747
-2.124,-2.557,1.528,129.456,28.381,430.664
-2.205,-2.101,1.545,120.300,25.085,465.637
-2.234,-1.656,1.534,109.009,19.531,494.690
-2.109,-1.102,1.630,94.543,16.296,510.864
-2.194,-0.396,1.885,93.872,10.681,517.639
-2.201,0.463,1.849,116.638,14.954,504.272
-2.159,1.201,1.695,153.870,19.287,457.458
-1.851,1.467,1.725,169.617,9.155,383.362
-1.513,1.373,1.695,163.086,5.249,306.091
-1.340,1.222,1.385,171.814,16.174,242.310
-1.223,0.979,1.026,190.979,20.996,197.327
-1.084,0.817,0.846,182.617,12.390,174.377
-0.918,0.708,0.775,146.729,-0.854,166.321
-0.768,0.692,0.761,115.173,-12.939,166.016
-0.683,0.815,0.739,93.994,-22.522,169.617
-0.604,0.984,0.759,80.872,-27.832,168.945
-0.484,1.158,0.832,72.632,-31.982,162.842
-0.443,1.252,0.822,70.190,-30.823,147.766
-0.384,1.293,0.829,71.472,-29.053,130.859
-0.288,1.311,0.867,68.909,-27.222,111.511
-0.201,1.355,0.899,69.763,-23.132,89.172
-0.147,1.291,0.841,81.787,-15.259,62.927
-0.105,1.145,0.761,90.881,-9.155,39.490
-0.030,0.969,0.736,84.839,-7.751,23.193
0.051,0.856,0.775,73.120,-7.446,13.794
0.108,0.776,0.746,70.251,-4.822,7.446
0.142,0.683,0.671,73.059,-1.526,1.160
0.179,0.591,0.583,72.632,-0.061,-3.601
0.211,0.467,0.534,68.481,-1.099,-8.362
0.240,0.333,0.500,63.110,-2.930,-11.292
0.263,0.272,0.495,58.105,-5.737,-11.169
0.305,0.212,0.498,54.016,-10.498,-11.414
0.361,0.138,0.545,46.509,-15.930,-13.611
0.419,0.075,0.602,38.086,-20.142,-15.808
0.478,0.005,0.624,35.706,-21.545,-18.005
0.529,-0.001,0.646,34.241,-22.461,-18.494
0.594,0.065,0.733,31.799,-24.719,-19.165
0.653,0.021,0.779,37.109,-22.461,-23.254
0.672,-0.046,0.742,43.823,-15.320,-26.855
0.676,-0.075,0.698,40.161,-9.094,-25.879
0.670,-0.097,0.663,32.593,-5.615,-23.682
0.677,-0.127,0.645,25.146,-4.272,-22.583
0.687,-0.198,0.630,19.958,-4.333,-23.315
0.697,-0.235,0.646,15.442,-4.700,-23.865
0.726,-0.272,0.653,14.954,-1.709,-27.527
0.717,-0.318,0.635,21.118,3.052,-32.959
0.731,-0.357,0.617,23.315,7.568,-36.682
0.736,-0.389,0.614,23.315,9.949,-37.842
0.733,-0.419,0.575,23.499,12.451,-37.659
0.724,-0.456,0.526,23.376,13.855,-35.767
0.730,-0.492,0.515,18.250,13.123,-32.166
0.741,-0.519,0.540,8.423,11.292,-26.306
0.752,-0.515,0.571,-2.258,10.559,-19.531
0.750,-0.467,0.626,-10.376,9.399,-12.024
0.772,-0.426,0.684,-14.954,8.789,-6.897
0.763,-0.403,0.701,-12.390,10.376,-5.371
0.734,-0.397,0.693,-10.559,13.428,-6.897
0.711,-0.389,0.661,-10.254,16.052,-9.277
0.691,-0.399,0.635,-8.911,17.395,-11.169
0.660,-0.421,0.611,-6.958,19.043,-13.245
0.635,-0.431,0.595,-5.249,20.386,-13.855
0.610,-0.424,0.580,-4.639,21.118,-13.184
0.605,-0.418,0.565,-6.958,22.156,-12.451
0.584,-0.417,0.584,-11.108,24.414,-12.085
0.586,-0.431,0.584,-12.878,25.269,-11.841
0.595,-0.395,0.633,-18.860,25.635,-10.437
0.607,-0.367,0.662,-22.522,28.015,-9.521
0.607,-0.353,0.669,-24.719,31.677,-9.949
0.587,-0.347,0.654,-26.855,36.194,-10.254
0.555,-0.339,0.651,-30.334,41.016,-10.376
0.523,-0.337,0.661,-36.133,45.410,-10.620
0.510,-0.325,0.660,-41.626,49.988,-10.925
0.500,-0.275,0.664,-41.687,51.697,-10.071
0.488,-0.243,0.594,-35.889,50.171,-10.193
0.457,-0.250,0.528,-32.593,45.349,-11.902
0.450,-0.283,0.487,-37.842,40.527,-15.381
0.443,-0.286,0.473,-45.959,35.645,-18.738
0.429,-0.294,0.448,-48.279,32.898,-21.790
0.419,-0.302,0.420,-48.523,31.555,-24.902
0.435,-0.291,0.492,-51.331,30.457,-26.672
0.375,-0.310,0.429,-55.420,41.077,-29.968
0.402,-0.326,0.389,-65.247,46.509,-30.762
0.464,-0.253,0.419,-75.439,35.767,-25.452
0.490,-0.172,0.481,-80.017,27.954,-25.452
0.505,-0.096,0.541,-81.543,26.917,-33.081
0.539,-0.106,0.560,-77.454,29.663,-45.349
0.538,-0.193,0.542,-65.918,33.142,-59.753
0.493,-0.248,0.546,-56.641,35.889,-69.946
0.448,-0.292,0.554,-52.307,39.124,-77.087
0.438,-0.350,0.561,-52.368,42.114,-82.642
0.440,-0.357,0.604,-56.702,45.227,-87.830
0.452,-0.383,0.639,-58.716,49.194,-93.750
0.447,-0.442,0.653,-54.565,53.345,-99.426
0.420,-0.516,0.607,-51.697,58.838,-102.295
0.367,-0.552,0.538,-55.420,63.538,-100.525
0.317,-0.587,0.469,-62.805,64.758,-96.375
0.272,-0.620,0.390,-72.021,64.148,-92.224
0.245,-0.688,0.321,-81.970,62.378,-88.562
0.254,-0.681,0.308,-96.802,59.937,-85.388
0.201,-0.654,0.290,-105.530,56.824,-86.670
0.219,-0.698,0.285,-103.577,53.711,-91.980
0.271,-0.659,0.336,-99.792,52.917,-98.022
0.253,-0.637,0.411,-89.600,49.927,-110.718
0.239,-0.682,0.412,-78.552,51.025,-128.479
0.243,-0.714,0.419,-75.562,49.805,-142.456
0.190,-0.720,0.374,-76.477,42.236,-152.100
0.189,-0.715,0.388,-78.918,26.428,-153.137
-0.041,-2.780,0.102,-65.674,-17.944,21.057
-0.187,-3.060,-0.036,-43.884,-6.714,35.767
-0.265,-3.302,-0.097,-25.391,-4.333,59.387
-0.330,-3.494,-0.085,-10.742,-8.057,89.478
-0.377,-3.461,0.079,0.305,-13.977,120.667
-0.474,-3.419,0.244,29.236,-17.029,143.127
-0.612,-3.378,0.312,71.045,-15.991,158.325
-0.743,-3.242,0.437,95.764,-16.724,175.659
-0.870,-3.115,0.552,119.629,-19.165,197.388
-1.003,-3.055,0.501,150.452,-16.296,216.980
-1.063,-2.962,0.496,161.743,-18.127,234.802
-1.086,-2.874,0.629,166.443,-28.076,245.483
-1.107,-2.751,0.810,180.176,-38.940,251.404
-1.120,-2.599,0.958,192.932,-44.861,257.080
-1.195,-2.461,1.039,200.928,-45.166,262.939
-1.332,-2.321,0.990,207.153,-43.091,273.743
-1.453,-2.197,0.906,204.834,-43.152,289.429
-1.534,-2.096,0.884,200.806,-48.828,309.265
-1.638,-1.908,0.931,193.665,-58.777,334.167
-1.755,-1.604,1.056,175.171,-69.153,360.352
-1.842,-1.201,1.227,152.649,-76.965,380.615
-1.828,-0.714,1.459,132.385,-84.839,389.709
-1.824,-0.164,1.582,126.770,-91.675,382.202
-1.686,0.343,1.641,124.756,-91.675,353.577
-1.453,0.633,1.694,128.052,-90.637,306.580
-1.210,0.731,1.708,126.953,-85.632,254.761
-1.046,0.745,1.602,129.883,-73.242,209.778
-0.905,0.756,1.442,144.958,-62.378,174.133
-0.731,0.841,1.340,153.564,-58.838,150.635
-0.657,0.972,1.273,148.560,-59.753,137.634
-0.586,1.063,1.082,137.207,-57.678,128.662
-0.480,1.139,0.994,112.305,-61.951,125.854
-0.350,1.201,1.021,81.543,-68.115,123.779
-0.230,1.246,1.061,58.838,-69.031,119.995
-0.131,1.223,1.101,43.884,-64.697,113.037
-0.060,1.225,1.113,37.598,-57.007,102.356
-0.004,1.193,1.072,40.283,-47.058,83.679
0.071,1.127,1.026,38.879,-36.804,59.448
0.153,0.996,0.941,37.964,-27.588,33.569
0.201,0.882,0.890,42.358,-20.447,10.620
0.229,0.718,0.742,55.237,-13.672,-7.507
0.260,0.510,0.570,60.791,-9.521,-20.996
0.298,0.323,0.413,54.688,-10.803,-26.978
0.346,0.148,0.309,44.922,-17.944,-25.513
0.420,0.048,0.309,30.579,-28.015,-17.151
0.489,0.037,0.359,17.273,-36.804,-5.859
0.533,0.046,0.419,11.841,-41.931,1.953
0.572,0.108,0.509,7.324,-44.495,5.249
0.630,0.114,0.593,5.310,-44.067,0.916
0.702,0.033,0.670,1.282,-40.955,-8.545
0.759,-0.043,0.758,-2.014,-35.645,-18.738
0.809,-0.083,0.832,1.221,-27.832,-27.893
0.814,-0.183,0.803,15.076,-16.663,-36.560
0.802,-0.272,0.694,23.804,-6.226,-41.687
0.786,-0.356,0.590,21.973,0.610,-42.969
0.764,-0.450,0.479,17.212,4.578,-41.687
0.744,-0.502,0.360,12.451,5.493,-37.720
0.737,-0.535,0.280,5.920,3.052,-33.264
0.743,-0.610,0.252,1.038,-1.831,-29.907
0.746,-0.649,0.272,-0.305,-7.263,-25.330
0.754,-0.639,0.306,-0.549,-13.000,-19.531
0.774,-0.596,0.368,-3.357,-17.578,-13.977
0.812,-0.558,0.462,-9.216,-20.691,-10.925
0.813,-0.541,0.531,-12.512,-20.142,-10.620
0.843,-0.521,0.538,-10.315,-15.320,-10.925
0.826,-0.495,0.537,-4.333,-11.536,-10.742
0.794,-0.500,0.486,1.038,-7.263,-11.169
0.741,-0.485,0.459,-1.465,-4.578,-11.902
0.772,-0.528,0.403,-6.836,-1.953,-14.526
0.756,-0.539,0.417,-11.475,-2.319,-14.465
0.739,-0.543,0.408,-12.817,-2.747,-11.047
0.722,-0.562,0.376,-10.559,-2.075,-9.338
0.705,-0.567,0.382,-7.568,-2.747,-8.240
0.699,-0.549,0.398,-6.653,-2.930,-8.301
0.714,-0.562,0.410,-3.906,-3.296,-9.033
0.722,-0.576,0.428,-2.136,-3.296,-9.277
0.730,-0.567,0.461,-2.991,-3.296,-8.240
0.732,-0.546,0.494,-3.540,-2.441,-7.141
0.714,-0.511,0.501,-2.930,0.671,-6.287
0.693,-0.458,0.499,-5.249,4.944,-5.493
0.688,-0.431,0.494,-9.827,9.216,-6.165
0.657,-0.413,0.466,-12.695,12.817,-6.958
0.644,-0.408,0.410,-15.442,17.090,-8.667
0.619,-0.424,0.356,-17.029,19.531,-11.230
0.597,-0.471,0.298,-18.799,19.531,-13.916
0.586,-0.527,0.277,-22.400,18.005,-15.625
0.587,-0.547,0.317,-27.466,14.709,-14.893
0.588,-0.519,0.358,-29.968,12.573,-13.672
0.554,-0.502,0.396,-28.687,11.475,-13.855
0.585,-0.482,0.443,-27.649,11.353,-13.611
0.590,-0.467,0.480,-26.550,11.536,-15.076
0.586,-0.407,0.494,-26.550,13.794,-16.052
0.596,-0.385,0.476,-26.855,16.846,-17.883
0.557,-0.411,0.448,-24.475,19.531,-20.996
0.526,-0.456,0.421,-27.100,22.461,-22.705
0.513,-0.490,0.421,-34.180,25.085,-23.254
0.521,-0.501,0.411,-40.771,27.466,-22.522
0.499,-0.525,0.395,-42.969,29.602,-23.376
0.504,-0.531,0.396,-43.091,29.907,-23.987
0.535,-0.555,0.393,-45.410,28.809,-25.208
0.551,-0.586,0.394,-47.852,27.588,-25.269
0.543,-0.597,0.388,-49.927,27.283,-22.644
0.505,-0.604,0.373,-52.368,28.442,-18.799
0.448,-0.592,0.334,-54.138,29.785,-14.954
0.432,-0.583,0.308,-57.861,30.151,-11.841
0.433,-0.580,0.331,-65.674,28.809,-10.620
0.457,-0.554,0.393,-68.359,26.306,-9.827
0.486,-0.530,0.435,-64.148,26.550,-12.024
0.497,-0.472,0.448,-60.852,28.992,-16.479
0.506,-0.434,0.429,-57.312,30.396,-23.132
0.519,-0.425,0.434,-55.298,28.015,-31.982
0.506,-0.427,0.447,-55.603,25.574,-41.870
0.481,-0.421,0.448,-52.307,26.428,-52.673
0.455,-0.467,0.409,-40.161,30.151,-64.392
0.400,-0.543,0.314,-22.400,35.461,-72.754
0.377,-0.630,0.242,-12.512,38.330,-78.430
0.414,-0.698,0.278,-15.137,37.354,-82.092
0.478,-0.721,0.329,-18.250,38.452,-81.665
0.502,-0.683,0.361,-12.329,42.236,-78.674
0.517,-0.619,0.411,-7.141,44.434,-76.294
0.287,-2.643,0.018,-65.002,-11.902,53.101
0.224,-2.740,0.100,-49.500,-10.376,74.341
0.183,-2.960,0.141,-11.169,-9.583,92.102
0.065,-3.049,0.134,16.663,-7.019,109.863
0.024,-3.044,0.148,25.818,-7.202,126.526
0.047,-3.127,0.207,39.673,-9.460,135.437
0.084,-3.350,0.207,62.317,-9.033,136.780
0.097,-3.500,0.144,81.970,-8.362,138.794
0.056,-3.548,0.070,100.891,-8.789,143.738
-0.076,-3.651,-0.018,128.540,-4.456,140.015
-0.264,-3.742,-0.145,161.621,-6.897,145.935
-0.445,-3.649,-0.132,186.768,-20.813,169.983
-0.538,-3.482,0.044,194.214,-40.405,206.177
-0.592,-3.233,0.246,187.134,-57.983,247.559
-0.816,-2.840,0.466,169.800,-70.435,289.307
-0.988,-2.472,0.526,150.208,-72.998,325.867
-1.180,-2.093,0.509,128.662,-71.289,353.943
-1.289,-1.600,0.478,114.380,-72.815,375.854
-1.287,-1.151,0.396,115.417,-75.867,383.057
-1.390,-0.675,0.357,130.127,-81.604,375.000
-1.490,-0.190,0.372,146.484,-90.271,354.065
-1.482,0.191,0.483,162.598,-105.957,319.397
-1.330,0.496,0.849,164.429,-128.235,274.292
-1.115,0.643,1.308,161.499,-142.700,222.412
-0.995,0.645,1.694,169.006,-139.343,166.687
-0.941,0.470,1.893,181.824,-120.972,116.272
-0.877,0.315,2.087,182.129,-100.220,79.529
-0.846,0.264,2.175,174.255,-82.275,59.998
-0.850,0.252,2.020,154.663,-65.247,55.237
-0.786,0.189,1.744,110.229,-52.673,64.026
-0.668,0.126,1.524,53.528,-47.607,84.595
-0.505,0.186,1.489,14.404,-45.715,111.023
-0.444,0.285,1.349,7.996,-38.086,132.385
-0.457,0.555,1.236,7.385,-32.776,149.963
-0.391,0.786,1.199,6.531,-27.222,152.649
-0.307,0.962,1.158,12.573,-22.156,140.198
-0.217,1.063,1.063,22.278,-14.832,120.056
-0.123,1.055,0.926,28.442,-6.592,94.604
-0.012,0.986,0.788,32.471,-1.282,70.618
0.092,0.925,0.669,33.569,2.502,51.208
0.208,0.889,0.542,33.508,5.981,35.767
0.280,0.856,0.430,34.241,7.996,22.400
0.380,0.797,0.359,26.550,8.911,10.742
0.408,0.684,0.306,13.489,10.315,0.671
0.477,0.529,0.296,-4.028,7.874,-2.808
0.536,0.380,0.286,-18.677,6.042,-5.737
0.592,0.277,0.309,-25.146,5.493,-12.390
0.650,0.143,0.338,-18.616,6.958,-23.560
0.670,0.009,0.328,-2.441,11.169,-36.804
0.707,-0.070,0.342,9.583,14.160,-49.133
0.737,-0.217,0.347,22.888,16.418,-60.242
0.752,-0.367,0.377,29.846,18.982,-67.383
0.730,-0.474,0.381,29.846,22.400,-68.970
0.697,-0.581,0.347,30.457,25.391,-67.566
0.665,-0.663,0.281,28.076,24.292,-61.523
0.642,-0.684,0.241,16.846,21.301,-53.101
0.715,-0.763,0.246,1.221,17.761,-45.837
0.740,-0.808,0.294,-9.644,10.254,-35.034
0.742,-0.826,0.315,-15.564,7.874,-23.499
0.728,-0.779,0.357,-18.494,7.202,-14.771
0.735,-0.741,0.373,-18.250,6.836,-11.414
0.747,-0.710,0.394,-18.982,5.371,-10.681
0.743,-0.686,0.417,-20.752,2.502,-9.705
0.719,-0.677,0.421,-23.132,0.732,-8.911
0.703,-0.665,0.438,-23.682,-1.160,-7.446
0.686,-0.614,0.472,-22.888,-2.136,-5.249
0.666,-0.570,0.504,-19.348,-0.244,-4.150
0.654,-0.550,0.507,-13.977,4.211,-5.127
0.615,-0.500,0.494,-9.460,6.287,-3.723
0.614,-0.477,0.445,-7.874,7.812,-3.662
0.626,-0.474,0.400,-10.803,6.531,-3.113
0.680,-0.506,0.418,-16.846,3.174,-1.465
0.732,-0.501,0.467,-24.475,0.488,2.441
0.763,-0.461,0.506,-28.748,0.549,7.324
0.792,-0.414,0.542,-31.006,3.174,9.827
0.795,-0.358,0.561,-33.325,7.874,9.216
0.777,-0.334,0.542,-35.950,13.550,6.470
0.756,-0.355,0.481,-41.992,20.020,3.235
0.733,-0.380,0.430,-51.086,24.231,0.854
0.710,-0.379,0.417,-57.983,25.940,-1.221
0.714,-0.414,0.408,-60.120,27.771,-4.883
0.700,-0.440,0.386,-54.932,28.381,-8.240
0.688,-0.479,0.372,-48.401,28.015,-11.047
0.663,-0.482,0.372,-44.312,26.367,-13.123
0.636,-0.453,0.374,-43.701,25.146,-15.869
0.617,-0.450,0.359,-43.884,25.330,-21.667
0.615,-0.490,0.344,-43.518,25.452,-27.344
0.618,-0.513,0.349,-42.297,24.109,-30.212
0.620,-0.519,0.354,-39.612,22.583,-30.090
0.621,-0.517,0.349,-39.368,21.667,-28.198
0.622,-0.515,0.356,-44.739,21.057,-25.208
0.595,-0.516,0.373,-54.749,20.874,-22.400
0.596,-0.527,0.362,-64.392,22.339,-21.240
0.612,-0.498,0.402,-70.923,22.217,-20.752
0.633,-0.456,0.455,-66.040,22.034,-21.301
0.620,-0.461,0.483,-47.119,23.621,-25.696
0.588,-0.445,0.481,-30.090,26.245,-31.128
0.571,-0.421,0.466,-20.264,28.564,-37.720
0.542,-0.400,0.444,-13.611,29.480,-44.922
0.546,-0.395,0.426,-12.573,28.809,-51.208
0.528,-0.404,0.398,-15.869,28.381,-56.396
0.498,-0.452,0.354,-18.311,29.114,-58.594
0.482,-0.495,0.318,-21.545,30.396,-57.190
0.447,-0.507,0.278,-26.001,32.043,-54.688
0.397,-0.484,0.244,-33.875,33.142,-53.345
0.447,-0.518,0.247,-42.969,32.959,-56.335
0.454,-0.485,0.287,-45.532,29.175,-58.350
0.464,-0.458,0.323,-40.771,27.283,-62.195
0.480,-0.406,0.354,-36.011,27.954,-68.726
0.463,-0.420,0.337,-28.564,30.273,-76.904
0.433,-0.453,0.309,-21.912,33.325,-84.839
0.409,-0.520,0.255,-17.700,36.194,-90.088
0.370,-0.552,0.207,-15.686,37.903,-92.529
0.351,-0.596,0.150,-16.541,38.879,-94.238
0.339,-0.623,0.120,-18.677,38.025,-94.788
0.331,-0.607,0.128,-21.423,35.034,-92.102
0.333,-0.579,0.160,-23.743,32.654,-89.417
0.346,-0.558,0.188,-25.024,31.433,-88.745
0.360,-0.565,0.226,-25.208,30.823,-91.125
0.333,-0.568,0.252,-26.550,30.640,-95.886
-0.025,-3.165,0.434,-157.166,-82.764,26.306
-0.013,-3.693,0.465,-127.747,-69.031,27.710
-0.062,-3.956,0.497,-91.003,-55.420,30.884
-0.181,-4.000,0.580,-33.569,-50.903,36.865
-0.336,-4.000,0.795,19.958,-54.932,64.514
-0.522,-4.000,1.048,43.579,-56.641,117.737
-0.753,-4.000,1.243,48.157,-50.232,181.396
-0.980,-4.000,1.367,40.833,-37.964,246.155
